,0,1,2,3,4,5,6,7,8,9,10,11
0,Alibaug,35,3,26,3,85,3,0,7,-76,221,226  
1,Bhira,-,-,22,-,70,-14,0,41,-74,488,490  
2,Dahanu,38,5,26,3,75,3,0,1,-48,210,200  
3,Goa(Panjim),35,3,25,1,82,-2,0,72,-38,279.92,294  
4,Harnai,37,6,23,-2,75,0,0,3,-83,250,252  
5,Mumbai (CLB),35,3,27,2,85,2,0,46,-21,218.96,216  
6,Mumbai (SCZ),37,3,25,2,72,-1,0,23,-53,232.30,235  
7,Ratnagiri,36,4,25,1,52,-23,0,26,-83,254,301  
8,Jalgaon,34,-1,18,-1,65,-3,0,7,-30,75,75   
9,Jeur,33,0,20,2,55,-17,0,20,-48,37,62   
10,Kolhapur,33,2,23,3,75,-3,0,71,-21,83,107  
11,Mahabaleshwar,27,1,18,2,80,10,0,88,-43,569,582  
12,Malegaon,35,2,23,5,75,9,0,5,-44,50,56   
13,Nasik,32,0,21,4,70,4,0,42,-9,86,68   
14,Pune,33,1,20,2,75,-2,2,20,-51,74,74   
15,Pune AP(LHG),33,-,21,-,85,-,0,28,-30,62,-
16,Sangli,32,-1,22,2,85,5,0,100,10,63,67   
17,Satara,32,1,20,1,75,1,0,49,-32,110,96   
18,Solapur,35,2,22,1,65,-4,0,30,-51,53,76   
19,Aurangabad,33,1,22,4,70,8,0,9,-40,57,77   
20,Nanded,36,3,17,-2,70,1,0,0,-50,45,94   
21,Osmanabad,-,-,18,-,75,-,0,4,-76,59,82   
22,Parbhani,34,1,19,-1,65,-3,0,3,-65,63,97   
23,Akola,35,1,21,0,65,1,0,TR,-35,63,83   
24,Amravati,-,-,21,-,80,20,0,40,-,11,89   
25,Brahmapuri,35,3,21,0,62,-17,0,6,-,114,139  
26,Buldhana,33,3,21,1,65,1,0,48,-,74,85   
27,Chandrapur,-,-,22,-,76,1,0,34,-,113,128  
28,Nagpur,34,1,19,-1,80,11,0,3,-45,93,113  
29,Wardha,33,0,20,0,78,14,0,26,-,107,109  
30,Yeotmal,33,1,21,1,65,6,0,3,-,100,109  
31,Ahmedabad,37,1,21,1,47,-17,0,0,-16,92.94,78   
32,Delhi (PLM),34,1,-,,-,-,-,-,-,-,75   
33,Delhi (SFD),33,0,18,0,90,27,0,2,-18,51,78   
34,Bangalore A.P,27,-1,22,3,100,17,0,97,-64,58,-
35,Hyderabad,33,2,23,3,70,-3,0,11,-48,55,82   
