,0,1,2,3,4,5,6,7,8,9,10,11
0,Alibaug,32,1,21,2,92,20,63,72,-29,227,226  
1,Bhira,33,0,19,1,95,28,66,123,-52,496,490  
2,Dahanu,30,0,22,4,86,23,0,4,-63,210,200  
3,Goa(Panjim),29,-4,19,-3,91,20,2,306,139,303.38,294  
4,Harnai,32,1,20,3,84,30,4,12,-109,250,252  
5,Mumbai (CLB),32,0,22,1,93,19,30,80,-5,222.38,216  
6,Mumbai (SCZ),32,0,22,3,88,28,1,31,-66,233.05,235  
7,Ratnagiri,33,0,22,1,80,27,TR,101,-60,262,301  
8,Ahmednagar,29,0,20,8,91,27,2,5,-110,41,62   
9,Jalgaon,31,1,18,6,94,28,66,79,17,82,75   
10,Kolhapur,28,-2,21,5,94,25,3,149,1,91,107  
11,Mahabaleshwar,24,-1,16,3,96,30,TR,125,-67,572,582  
12,Malegaon,29,-1,18,7,98,34,29,72,-9,57,56   
13,Nasik,31,2,18,8,96,31,7,104,26,89,68   
14,Pune,29,0,18,7,96,18,53,104,-10,105,74   
15,Pune AP(LHG),30,-,19,,99,-,10,84,-15,72,-
16,Sangli,27,-4,21,6,89,16,0,161,25,69,67   
17,Satara,29,0,19,6,83,10,4,137,-15,119,96   
18,Solapur,23,-7,19,3,81,15,5,107,-22,69,76   
19,Aurangabad,29,1,19,8,96,39,13,53,-42,81,77   
20,Osmanabad,23,-,17,-,81,-,0,201,89,79,82   
21,Parbhani,28,-1,17,4,82,23,0,99,2,66,97   
22,Akola,31,2,20,7,91,31,2,13,-,65,83   
23,Amravati,29,0,18,3,78,28,0,65,-,106,89   
24,Brahmapuri,28,0,19,7,71,-2,0,28,-,116,139  
25,Buldhana,29,2,18,4,94,40,17,111,-,80,85   
26,Chandrapur,-,-,16,-,84,13,0,34,-,113,128  
27,Nagpur,30,-1,17,7,92,27,0,5,-,92,113  
28,Wardha,29,0,18,5,96,41,0,27,-,107,109  
29,Yeotmal,30,2,17,2,64,15,0,4,-,101,109  
30,Ahmedabad,30,1,14,1,81,19,0,1,-26,93.09,78   
31,Delhi (PLM),23,0,-,,75,-1,0,0,-32,39,75   
32,Delhi (SFD),22,-1,10,2,75,-1,0,68,41,51,78   
33,Bangalore A.P,26,0,17,1,85,2,3,231,-27,71,-
34,Hyderabad,26,-2,21,6,85,16,TR,72,-36,61,82   
