,0,1,2,3,4,5,6,7,8,9,10,11
0,Alibaug,33,1,23,-1,85,-2,0,7,-65,221,226  
1,Bhira,36,3,19,-4,90,-2,0,41,-52,488,490  
2,Dahanu,34,2,24,0,75,-5,0,1,-35,210,200  
3,Goa(Panjim),33,1,24,0,94,6,20,72,8,279.92,294  
4,Harnai,32,2,22,-3,85,2,0,3,-65,249,252  
5,Mumbai (CLB),34,2,25,0,98,11,0,46,-10,218.96,216  
6,Mumbai (SCZ),36,3,22,-2,81,0,0,23,-32,232.28,235  
7,Ratnagiri,32,1,24,0,90,7,0,18,-66,254,301  
8,Ahmednagar,-,-,18,-,70,-5,0,3,-43,41,62   
9,Jalgaon,36,1,20,-1,70,-4,0,0,-29,74,75   
10,Jeur,34,0,22,3,57,-19,0,0,-46,35,62   
11,Kolhapur,32,1,21,0,75,-8,0,69,3,83,107  
12,Mahabaleshwar,27,2,16,0,67,13,0,71,-28,567,582  
13,Malegaon,36,3,19,0,75,4,0,0,-33,49,56   
14,Nasik,32,0,16,-3,80,6,0,39,4,86,68   
15,Pune,33,1,17,3,80,-,0,13,-35,73,74   
16,Pune AP(LHG),34,-,19,-,85,-,0,11,-28,61,-
17,Sangli,30,-2,21,0,90,6,0,69,5,60,67   
18,Satara,32,1,18,-2,80,1,0,19,-36,107,96   
19,Solapur,35,2,19,-2,57,-17,0,26,-27,52,76   
20,Aurangabad,35,3,20,1,47,-19,0,1,-33,57,77   
21,Nanded,35,2,17,-4,65,-9,0,0,-38,46,94   
22,Osmanabad,35,-,17,-,47,-,0,0,-52,59,82   
23,Parbhani,35,2,19,-2,50,-21,0,3,-44,63,97   
24,Akola,37,3,19,-3,53,-16,0,0,-,63,83   
25,Amravati,35,1,23,2,71,3,0,34,-,103,89   
26,Brahmapuri,35,2,19,-3,61,-21,0,0,-,113,139  
27,Buldhana,33,2,21,0,38,-32,0,0,-,69,85   
28,Chandrapur,-,-,21,-,70,-8,0,14,-,111,128  
29,Nagpur,35,2,19,-2,53,-20,0,0,-,92,113  
30,Wardha,35,2,19,-3,70,-1,0,3,-,105,109  
31,Yeotmal,33,1,16,-6,65,-2,0,1,-,100,109  
32,Ahmedabad,39,3,24,1,72,1,0,0,-13,92.94,78   
33,Delhi (PLM),35,1,20,-1,70,4,0,0,-17,39,75   
34,Delhi (SFD),33,0,18,-3,90,-,0,0,-16,51,78   
35,Bangalore A.P,29,0,21,1,90,4,0,94,-13,57,-
36,Hyderabad,33,2,23,2,57,-20,0,11,-24,55,82   
