,0,1,2,3,4,5,6,7,8,9,10,11
0,Alibaug,32,0,25,0,75,-2,0,1,0,TR,226  
1,Bhira,43,4,22,-2,80,4,0,0,-4,0,490  
2,Dahanu,35,2,25,-1,70,-7,0,0,0,1,200  
3,Goa(Panjim),35,1,27,1,92,19,0,2,2,6.3,294  
4,Harnai,33,3,23,-3,65,-11,0,0,-3,0,252  
5,Mumbai (CLB),33,0,26,0,85,8,0,0,-1,0.87,216  
6,Mumbai (SCZ),34,1,25,0,66,-4,0,0,0,0.0,235  
7,Ratnagiri,34,2,26,0,85,12,0,0,-2,0,301  
8,Ahmednagar,41,2,20,-2,43,5,0,53,43,5,62   
9,Jalgaon,42,0,24,-2,53,5,0,12,4,7,75   
10,Jeur,40,-1,23,0,50,-7,0,20,9,2,62   
11,Kolhapur,38,1,25,3,57,14,0,41,13,4,107  
12,Mahabaleshwar,33,1,22,3,35,-5,0,33,7,0,582  
13,Malegaon,43,3,23,0,40,1,0,56,52,6,56   
14,Nasik,39,1,20,-1,43,-2,0,17,10,2,68   
15,Pune,40,2,19,-2,35,-18,0,10,-3,1,74   
16,Pune AP(LHG),41,-,22,-,35,-,0,31,19,3,-
17,Sangli,34,-5,25,3,65,-5,0,27,4,3,67   
18,Satara,40,3,22,0,60,4,0,42,23,42,96   
19,Solapur,41,1,27,2,50,-5,0,72,57,11,76   
20,Aurangabad,40,1,26,2,35,-4,0,93,82,12,77   
21,Nanded,39,2,-,,-,-,-,-,-,-,94   
22,Osmanabad,39,-,22,-,33,-,0,81,69,10,82   
23,Parbhani,41,0,23,-2,40,4,0,131,112,16,97   
24,Akola,43,2,24,3,20,-13,0,44,-,8,83   
25,Amravati,41,0,21,-5,44,9,0,81,-,14,89   
26,Brahmapuri,43,2,25,-1,54,14,0,41,-,4,139  
27,Buldhana,40,2,28,3,28,-13,0,59,-,9,85   
28,Chandrapur,39,-3,26,-1,35,-2,0,138,-,14,128  
29,Nagpur,42,1,23,-3,29,0,0,-,-,-,113  
30,Wardha,43,2,25,-1,40,1,0,61,-,13,109  
31,Yeotmal,41,0,24,-3,24,6,0,96,-,12,109  
32,Ahmedabad,41,0,26,0,56,-8,0,11,9,1.72,78   
33,Delhi (PLM),41,2,23,-1,40,1,0,46,37,6,75   
34,Delhi (SFD),39,1,22,-2,45,5,0,102,81,13,78   
35,Bangalore A.P,36,2,23,1,80,8,0,14,-22,1,-
36,Hyderabad,40,1,27,1,50,2,0,58,23,6,82   
