,0,1,2,3,4,5,6,7,8,9,10,11
0,Alibaug,33,0,25,4,90,14,0,10,-84,221,226  
1,Bhira,36,3,22,3,80,5,0,42,-114,488,490  
2,Dahanu,31,-1,25,4,75,9,0,4,-56,210,200  
3,Goa(Panjim),35,2,21,-1,78,02,0,272,124,299.97,294  
4,Harnai,32,0,23,-1,70,11,0,8,-100,250,252  
5,Mumbai (CLB),32,-1,26,3,89,10,0,50,-30,219.38,216  
6,Mumbai (SCZ),33,-1,25,5,74,11,TR,29,-61,232.90,235  
7,Ratnagiri,34,1,22,0,57,-4,0,99,-48,262,301  
8,Jalgaon,29,-4,17,2,85,22,0,13,-36,76,75   
9,Jeur,-,-,20,-,85,14,0,22,-76,37,62   
10,Kolhapur,29,-2,19,1,85,15,0,146,11,91,107  
11,Mahabaleshwar,24,-1,17,2,75,11,0,125,-48,572,582  
12,Malegaon,30,-2,20,6,95,30,2,25,-40,52,56   
13,Nasik,29,-2,19,6,90,25,39,97,30,88,68   
14,Pune,29,-1,20,6,90,14,0,50,-51,99,74   
15,Pune AP(LHG),29,-,20,-,-,-,-,-,-,-,-
16,Sangli,29,-2,18,1,95,21,0,161,39,69,67   
17,Satara,30,1,19,3,90,14,0,130,2,118,96   
18,Solapur,32,1,19,1,80,15,0,97,-23,68,76   
19,Aurangabad,29,-1,20,6,90,30,1,40,-33,79,77   
20,Nanded,33,2,19,4,80,12,0,1,-68,46,94   
21,Osmanabad,30,-,17,-,95,-,0,201,95,79,82   
22,Parbhani,32,1,21,4,90,28,22,34,-51,66,97   
23,Akola,30,-2,23,6,85,23,0,10,-43,64,83   
24,Amravati,31,0,21,3,84,30,0,46,46,101,89   
25,Brahmapuri,34,3,20,4,62,-12,8,26,-,116,139  
26,Buldhana,27,-2,21,4,85,28,0,94,-,78,85   
27,Chandrapur,-,-,15,-,83,8,0,34,-,113,128  
28,Nagpur,33,2,21,6,75,11,TR,4,-66,93,113  
29,Wardha,34,3,21,,88,26,0,27,-,107,109  
30,Yeotmal,31,1,21,,84,30,0,4,-,101,109  
31,Ahmedabad,33,-1,23,6,53,-6,0,1,-20,93.09,78   
32,Delhi (SFD),28,-1,9,-4,60,-9,0,68,45,51,78   
33,Bangalore A.P,31,4,17,0,65,-14,0,226,-6,71,-
34,Hyderabad,31,2,20,3,70,0,0,71,-25,61,82   
