,0,1,2,3,4,5,6,7,8,9,10,11
0,Alibaug,29,-1,26,1,85,-3,9,1993,115,200,226  
1,Bhira,-,-,23,-,95,-3,22,4279,34,429,490  
2,Dahanu,31,1,26,1,95,7,12,187,181,187,200  
3,Goa(Panjim),30,1,24,0,97,6,27,2457,0,258.06,294  
4,Harnai,30,1,23,-1,90,2,10,2149,28,215,252  
5,Mumbai (CLB),28,-2,25,1,97,10,23,2001,189,201.02,216  
6,Mumbai (SCZ),30,0,25,1,90,4,27,2200,232,219.97,235  
7,Ratnagiri,28,-1,24,0,95,5,13,2137,-416,215,301  
8,Jalgaon,32,1,22,-1,85,-2,3,449,-124,51,75   
9,Jeur,31,-2,22,3,75,-7,0,293,-22,33,62   
10,Kolhapur,28,1,21,0,90,0,3,685,-35,74,107  
11,Mahabaleshwar,19,-1,17,1,100,1,37,4919,-161,503,582  
12,Malegaon,29,-1,21,0,90,9,0,342,-5,46,56   
13,Nasik,26,-2,22,2,95,9,17,635,193,70,68   
14,Pune,29,1,21,0,80,-3,3,594,144,61,74   
15,Sangli,-,-,22,-,90,2,0,396,79,47,67   
16,Satara,27,0,21,1,95,11,2,851,241,101,96   
17,Solapur,29,-3,21,0,80,1,1,293,-112,44,76   
18,Aurangabad,27,-3,22,1,80,-4,TR,406,-90,53,77   
19,Nanded,31,0,-,,-,-,-,-,-,-,94   
20,Osmanabad,26,-,18,-,90,-,1,405,-96,54,82   
21,Parbhani,30,-1,21,-1,85,3,9,391,-271,58,97   
22,Akola,30,-2,24,1,83,3,21,425,-,52,83   
23,Amravati,27,-5,19,-4,97,16,5,680,-,83,89   
24,Brahmapuri,29,-2,23,0,80,-5,13,859,-,92,139  
25,Buldhana,29,0,22,1,86,0,3,457,-,55,85   
26,Chandrapur,-,-,23,-,92,10,12,593,-,75,128  
27,Nagpur,30,-2,24,1,88,7,TR,675,-,77,113  
28,Wardha,29,-3,23,1,93,12,TR,700,-,85,109  
29,Yeotmal,28,-2,21,-1,89,10,0,767,-,89,109  
30,Ahmedabad,32,0,25,1,93,7,29,777,152,79.47,78   
31,Delhi (PLM),35,1,27,2,80,4,0,383,-169,37,75   
32,Delhi (SFD),34,0,26,1,85,10,2,326,-140,47,78   
33,Bangalore A.P,31,1,23,4,85,1,0,128,-143,21,-
34,Hyderabad,31,1,23,1,75,-6,0,398,-36,49,82   
