,0,1,2,3,4,5,6,7,8,9,10,11
0,Alibaug,35,3,26,2,80,3,0,1,1,TR,226  
1,Bhira,43,4,23,0,65,-12,0,0,-3,0,490  
2,Dahanu,39,6,26,1,70,-4,0,0,0,1,200  
3,Goa(Panjim),35,2,27,1,80,07,0,0,-7,0.0,294  
4,Harnai,33,3,25,-1,80,4,0,0,-2,0,252  
5,Mumbai (CLB),36,3,28,3,88,11,0,0,-1,0.87,216  
6,Mumbai (SCZ),39,6,27,3,65,-06,0,0,0,0.00,235  
7,Ratnagiri,35,3,26,1,90,16,0,0,-2,0,301  
8,Ahmednagar,39,0,22,1,53,16,0,53,44,5,62   
9,Jalgaon,40,-2,25,0,50,5,1,12,4,7,75   
10,Jeur,38,-2,23,0,60,5,0,20,10,2,62   
11,Kolhapur,36,-1,23,1,60,-11,0,41,18,4,107  
12,Mahabaleshwar,31,-1,15,-4,55,15,4,33,10,3,582  
13,Malegaon,40,0,25,3,50,13,0,56,53,6,56   
14,Nasik,39,1,23,3,55,14,1,17,11,2,68   
15,Pune,38,0,20,-1,65,17,6,10,-1,1,74   
16,Pune AP(LHG),38,-,22,-,50,-,3,29,10,3,-
17,Sangli,38,-1,23,1,65,-6,0,27,7,3,67   
18,Satara,37,0,22,1,60,8,0,42,30,4,96   
19,Solapur,39,-1,25,0,57,1,0,72,58,11,76   
20,Aurangabad,38,-1,23,0,50,13,0,93,83,12,77   
21,Nanded,39,-2,23,-1,53,15,0,81,62,11,94   
22,Osmanabad,36,-,21,-,60,-,1,78,61,9,82   
23,Parbhani,38,-3,24,-1,60,23,0,131,113,16,97   
24,Akola,41,0,23,-3,70,40,4,44,-,8,83   
25,Amravati,41,0,21,-4,65,29,10,81,-,14,89   
26,Brahmapuri,40,-1,26,0,75,32,0,40,-,4,139  
27,Buldhana,38,0,23,-2,43,2,0,59,-,9,85   
28,Chandrapur,40,-2,25,-2,60,22,0,138,-,14,128  
29,Nagpur,38,-3,25,0,53,23,0,48,-,7,113  
30,Wardha,39,-2,24,-2,70,36,0,61,-,13,109  
31,Yeotmal,38,-3,22,-4,45,16,0,93,-,11,109  
32,Ahmedabad,36,-4,25,-1,39,12,0,11,9,1.72,78   
33,Delhi (PLM),37,-2,-,,-,-,-,-,-,-,75   
34,Delhi (SFD),37,-1,22,-1,50,10,0,102,82,13,78   
35,Bangalore A.P,35,1,21,-1,43,27,0,14,-18,1,-
36,Hyderabad,38,-1,25,0,50,2,TR,58,26,6,82   
