,0,1,2,3,4,5,6,7,8,9,10,11
0,Alibaug,32,1,24,5,86,12,0,10,-92,221,226  
1,Bhira,35,2,21,3,90,23,0,57,-117,489,490  
2,Dahanu,31,1,21,3,87,24,0,4,-63,210,200  
3,Goa(Panjim),32,-1,22,1,95,24,32,304,138,303.20,294  
4,Harnai,33,2,20,-2,80,36,0,8,-112,250,252  
5,Mumbai (CLB),32,0,24,3,88,14,0,50,-35,219.38,216  
6,Mumbai (SCZ),32,0,23,4,92,32,0,29,-67,232.90,235  
7,Ratnagiri,32,-1,21,1,89,36,2,101,-60,262,301  
8,Ahmednagar,31,2,17,5,87,23,0,3,-11,40,62   
9,Jalgaon,30,0,18,6,71,5,0,13,-49,76,75   
10,Kolhapur,30,0,22,6,85,16,0,146,-2,91,107  
11,Mahabaleshwar,27,2,17,3,92,26,0,125,-66,572,582  
12,Malegaon,32,1,19,8,90,26,18,43,-38,54,56   
13,Nasik,32,3,17,7,92,27,0,97,20,88,68   
14,Pune,31,2,19,8,95,17,0,51,-62,99,74   
15,Pune AP(LHG),31,-,19,-,95,-,0,74,-25,71,-
16,Sangli,31,0,2,7,89,16,0,161,25,69,67   
17,Satara,31,3,18,5,85,12,TR,132,-19,119,96   
18,Solapur,29,-1,21,5,2,26,1,101,-27,68,76   
19,Aurangabad,30,1,18,7,81,24,0,40,-54,79,77   
20,Nanded,29,-1,17,5,66,-3,0,1,-78,45,94   
21,Osmanabad,28,-,18,-,95,-,TR,201,89,79,82   
22,Parbhani,31,2,19,6,75,16,0,99,2,66,97   
23,Akola,32,3,18,5,72,12,0,11,-,64,83   
24,Amravati,30,1,16,1,66,16,0,65,-,106,89   
25,Brahmapuri,30,2,17,5,64,-9,0,28,-,116,139  
26,Buldhana,29,2,18,4,81,27,0,94,-,78,85   
27,Chandrapur,-,-,17,-,83,12,0,34,-,112,128  
28,Nagpur,31,3,14,2,80,15,0,5,-,92,113  
29,Wardha,30,1,17,4,83,28,0,27,-,107,109  
30,Yeotmal,29,1,18,3,63,14,0,4,-,100,109  
31,Ahmedabad,29,-1,15,2,64,2,0,1,-26,93.09,78   
32,Delhi (PLM),23,-1,7,-1,75,-1,0,0,-32,39,75   
33,Delhi (SFD),23,-1,5,-4,80,4,0,68,41,51,78   
34,Bangalore A.P,27,1,18,2,85,2,0,227,-30,71,-
35,Hyderabad,28,0,21,6,85,16,TR,71,-35,61,82   
