,0,1,2,3,4,5,6,7,8,9,10,11
0,Alibaug,35,3,26,3,85,2,0,7,-71,221,226  
1,Bhira,37,5,24,2,70,-10,0,41,-63,487,490  
2,Dahanu,35,2,25,1,70,-6,0,1,-46,210,200  
3,Goa(Panjim),35,3,25,1,88,2,0,72,-17,279.92,294  
4,Harnai,35,4,24,-1,65,-11,0,3,-74,249,252  
5,Mumbai (CLB),37,4,28,3,91,6,0,46,-15,218.96,216  
6,Mumbai (SCZ),37,4,25,1,71,-5,0,23,-47,232.28,235  
7,Ratnagiri,36,4,24,1,65,-13,0,18,-78,254,301  
8,Jalgaon,34,-1,22,2,75,4,6,6,-29,75,75   
9,Kolhapur,33,1,23,3,80,2,0,69,-35,83,107  
10,Mahabaleshwar,28,2,18,2,85,13,0,71,-40,567,582  
11,Malegaon,36,2,23,5,85,17,5,5,-37,50,56   
12,Nasik,32,0,20,3,75,4,0,39,-6,86,68   
13,Pune,33,1,21,1,85,7,0,13,-46,74,74   
14,Pune AP(LHG),-,-,22,-,95,-,0,11,36,61,-
15,Sangli,33,1,22,2,85,5,0,69,-7,60,67   
16,Satara,32,1,19,1,95,22,29,48,-17,110,96   
17,Solapur,37,4,24,4,65,-3,0,26,-46,52,76   
18,Aurangabad,32,0,22,4,80,12,0,5,-35,57,77   
19,Nanded,-,-,21,-,-,-,0,0,-45,45,94   
20,Osmanabad,34,-,18,-,85,-,3,4,-64,59,82   
21,Parbhani,35,2,24,3,70,2,0,3,-55,63,97   
22,Akola,34,0,25,4,79,14,0,0,-,63,83   
23,Amravati,32,5,22,2,88,15,0,34,-,103,89   
24,Brahmapuri,35,2,22,1,62,-17,0,6,-,114,139  
25,Buldhana,33,2,23,2,87,22,0,0,-,69,85   
26,Chandrapur,-,-,22,-,87,11,0,34,-,112,128  
27,Nagpur,34,1,21,1,86,18,0,3,-,100,113  
28,Wardha,33,0,22,1,95,28,0,26,-,107,109  
29,Yeotmal,33,1,22,1,67,6,0,3,-,92,109  
30,Ahmedabad,36,0,21,0,59,-9,0,0,-15,92.94,78   
31,Delhi (PLM),32,-1,18,-1,70,5,0,0,-18,39,75   
32,Delhi (SFD),31,-2,16,-2,75,0,0,2,-17,51,78   
33,Bangalore A.P,30,1,19,0,90,8,0,94,-44,57,-
34,Hyderabad,34,3,24,3,75,5,0,11,32,55,82   
