,0,1,2,3,4,5,6,7,8,9,10,11
0,Alibaug,31,0,25,3,85,6,0,1,1,TR,226  
1,Bhira,-,-,21,-,75,0,0,0,0,0,490  
2,Dahanu,31,0,22,-1,75,9,0,0,0,1,200  
3,Goa(Panjim),35,3,25,1,81,3,0,0,-1,0.0,294  
4,Harnai,32,3,22,-2,70,-2,0,0,0,0,252  
5,Mumbai (CLB),30,-1,24,0,84,6,0,0,0,0.87,216  
6,Mumbai (SCZ),33,0,23,0,69,0,0,0,0,0.0,235  
7,Ratnagiri,35,3,22,-1,70,-3,0,0,0,0,301  
8,Ahmednagar,37,0,20,1,95,57,0,53,50,5,62   
9,Jalgaon,39,0,21,0,45,2,0,12,7,6,75   
10,Kolhapur,38,1,23,2,55,-12,0,0,-4,1,107  
11,Mahabaleshwar,33,2,20,2,53,16,0,9,3,1,582  
12,Malegaon,-,-,20,1,60,21,0,56,55,6,56   
13,Nasik,37,1,19,2,55,16,0,16,14,2,68   
14,Pune,37,1,19,1,43,-6,0,4,1,TR,74   
15,Pune AP(LHG),38,-,21,-,43,-,0,25,21,3,-
16,Sangli,38,0,21,1,65,-4,0,13,11,1,67   
17,Satara,39,3,20,0,70,33,0,28,26,3,96   
18,Solapur,39,0,24,1,35,-13,0,65,61,10,76   
19,Aurangabad,37,0,23,3,50,14,0,76,71,10,77   
20,Nanded,-,-,19,-2,57,14,0,71,64,10,94   
21,Osmanabad,37,-,21,-,45,-,0,68,64,8,82   
22,Parbhani,37,1,21,-1,55,19,0,119,109,15,97   
23,Akola,39,1,24,2,47,13,0,41,-,7,83   
24,Amravati,37,-1,18,-5,75,38,0,71,-,13,89   
25,Brahmapuri,39,1,24,2,57,12,0,31,-,3,139  
26,Buldhana,36,1,24,2,45,8,0,59,-,9,85   
27,Chandrapur,36,-3,25,2,55,13,0,138,-,14,128  
28,Nagpur,38,0,22,1,60,27,0,37,-,6,113  
29,Wardha,39,1,22,-1,85,52,0,61,-,13,109  
30,Yeotmal,38,1,22,-1,45,14,0,92,-,11,109  
31,Ahmedabad,37,0,20,-1,50,1,0,0,-1,0.58,78   
32,Delhi (PLM),33,2,21,4,80,21,0,37,31,5,75   
33,Delhi (SFD),32,1,20,2,75,17,0,90,77,12,78   
34,Bangalore A.P,34,0,19,-2,45,21,0,0,-4,TR,-
35,Hyderabad,38,1,24,1,40,-12,0,48,37,5,82   
