,0,1,2,3,4,5,6,7,8,9,10,11
0,Alibaug,32,0,24,0,80,3,0,1,0,TR,226  
1,Bhira,-,-,23,0,80,7,0,0,-4,0,490  
2,Dahanu,35,4,25,0,75,1,0,0,0,1,200  
3,Goa(Panjim),35,2,28,2,81,8,0,0,-8,0.0,294  
4,Harnai,35,5,24,-2,75,-1,0,0,-3,0,252  
5,Mumbai (CLB),33,1,25,0,95,18,0,0,-1,0.87,216  
6,Mumbai (SCZ),37,3,25,0,67,-4,0,0,0,0.0,235  
7,Ratnagiri,33,3,25,-1,80,4,0,0,-2,0,301  
8,Ahmednagar,40,1,20,-1,47,10,0,53,44,5,62   
9,Jalgaon,42,0,24,-1,53,8,0,12,4,7,75   
10,Jeur,40,-1,23,0,50,-5,0,20,9,2,62   
11,Kolhapur,39,2,24,2,65,-6,0,41,14,4,107  
12,Mahabaleshwar,33,1,20,1,35,-5,0,33,8,3,582  
13,Malegaon,41,1,23,1,40,3,0,56,53,6,56   
14,Nasik,39,1,20,0,43,2,0,17,10,2,68   
15,Pune,39,1,20,0,40,-,0,10,-3,1,74   
16,Pune AP(LHG),40,-,23,-,33,-,0,31,20,3,-
17,Sangli,38,-1,24,2,70,-1,0,27,4,3,67   
18,Satara,40,3,22,1,60,8,0,42,25,4,96   
19,Solapur,40,0,27,2,60,4,0,72,57,11,76   
20,Aurangabad,39,0,24,1,37,0,0,93,83,12,77   
21,Nanded,39,-2,23,-1,60,22,0,81,62,11,94   
22,Osmanabad,39,-,20,-,50,-,3,81,69,10,82   
23,Parbhani,39,-2,24,-1,53,16,0,131,113,16,97   
24,Akola,42,1,24,-2,25,-9,0,44,-,8,83   
25,Amravati,40,-1,21,-4,50,14,0,81,-,14,89   
26,Brahmapuri,43,2,27,1,60,17,0,41,-,4,139  
27,Buldhana,39,1,28,3,30,-11,0,59,-,9,85   
28,Chandrapur,41,-1,27,0,45,10,0,138,-,14,128  
29,Nagpur,41,0,23,-2,35,5,0,48,-,7,113  
30,Wardha,42,1,23,-3,37,3,0,61,-,13,109  
31,Yeotmal,40,-1,23,-3,43,14,0,96,-,12,109  
32,Ahmedabad,41,0,26,1,45,-16,0,11,9,1.72,78   
33,Delhi (PLM),39,0,23,0,40,0,0,46,37,6,75   
34,Delhi (SFD),37,-1,21,-2,40,0,0,102,81,13,78   
35,Bangalore A.P,36,2,22,0,65,-5,0,14,-21,1,-
36,Hyderabad,39,0,22,-3,65,17,0,58,24,6,82   
