,0,1,2,3,4,5,6,7,8,9,10,11
0,Alibaug,28,-2,25,0,90,2,14,1042,-108,105,226  
1,Bhira,26,-2,25,3,90,-7,112,2109,-202,212,490  
2,Dahanu,28,-3,24,-2,85,-3,24,732,-298,74,200  
3,Goa(Panjim),28,-1,23,-1,87,-4,48,1252,-404,137.55,294  
4,Harnai,28,-1,21,-4,85,-4,20,1318,-4,132,252  
5,Mumbai (CLB),28,-2,27,1,95,6,2,1224,84,123.25,216  
6,Mumbai (SCZ),28,-2,24,-1,77,-9,12,1175,-6,117.50,235  
7,Ratnagiri,27,-2,24,0,90,0,34,1244,-369,125,301  
8,Ahmednagar,24,-6,24,3,80,-2,0,57,-121,12,62   
9,Jalgaon,24,-8,20,-4,90,4,85,291,-7,36,75   
10,Jeur,27,-6,21,1,80,-2,0,176,-3,21,62   
11,Kolhapur,23,-4,21,0,95,2,43,340,-91,39,107  
12,Mahabaleshwar,19,-1,16,-1,100,1,197,2314,-315,243,582  
13,Malegaon,23,-8,-,,95,15,62,188,-11,31,56   
14,Nasik,23,-6,19,-3,85,0,31,145,-96,21,68   
15,Pune,26,-2,21,-1,80,-5,5,122,-158,14,74   
16,Pune AP(LHG),25,-,21,-,98,-,1,98,-121,16,-
17,Sangli,25,-4,21,-1,95,6,20,181,-21,25,67   
18,Satara,24,-3,20,-2,90,5,54,310,-81,47,96   
19,Solapur,28,-4,22,0,80,-2,4,74,-142,22,76   
20,Aurangabad,22,-8,20,-2,85,0,16,206,-46,33,77   
21,Nanded,27,-6,18,-5,85,6,2,49,-289,15,94   
22,Osmanabad,25,-,17,-,95,-,9,244,-19,37,82   
23,Parbhani,25,-7,20,-3,90,9,5,145,-181,34,97   
24,Akola,23,-9,21,-3,71,-11,29,281,-,39,83   
25,Amravati,23,-8,15,-8,92,10,134,450,-,59,89   
26,Brahmapuri,25,-6,21,-2,69,16,2,404,-,47,139  
27,Buldhana,22,-7,19,-2,89,3,6,153,-,25,85   
28,Chandrapur,25,-7,22,-2,78,4,3,346,-,50,128  
29,Nagpur,25,-6,20,-4,84,0,5,469,-,56,113  
30,Wardha,25,-6,21,-2,92,8,8,481,-,63,109  
31,Yeotmal,24,-6,20,-3,82,-1,18,393,-,51,109  
32,Ahmedabad,31,-2,24,2,99,12,89,154,-162,17.18,78   
33,Bangalore A.P,33,5,24,4,85,-3,0,78,-70,16,-
34,Hyderabad,31,0,23,0,85,5,2,199,-32,29,82   
