,0,1,2,3,4,5,6,7,8,9,10,11
0,Alibaug,33,0,22,0,85,18,0,7,-80,221,226  
1,Bhira,37,3,18,-3,-,-,0,41,-92,488,490  
2,Dahanu,37,4,22,0,70,3,0,1,-52,210,200  
3,Goa(Panjim),33,1,21,-2,83,06,0,269,137,299.64,294  
4,Mumbai (CLB),35,1,25,1,83,06,0,46,-28,218.96,216  
5,Mumbai (SCZ),36,2,21,-1,76,14,0,23,-59,232.32,235  
6,Ratnagiri,35,2,20,-3,65,0,0,75,-50,259,301  
7,Jalgaon,34,0,16,-1,65,29,0,7,-36,75,75   
8,Jeur,32,0,17,0,45,-9,0,20,-60,37,62   
9,Kolhapur,31,0,18,1,70,17,0,123,9,89,107  
10,Mahabaleshwar,26,1,16,0,55,-15,0,106,-45,570,582  
11,Malegaon,35,2,18,2,75,38,0,6,-49,50,56   
12,Nasik,32,0,15,0,70,33,1,43,-15,86,68   
13,Pune,32,1,15,-1,75,32,0,26,-60,75,74   
14,Pune AP(LHG),32,-,17,-,75,-,0,38,-33,63,-
15,Sangli,31,-1,17,-2,85,36,0,141,28,67,67   
16,Satara,31,1,14,-3,75,27,0,62,-46,112,96   
17,Solapur,33,1,17,-2,55,17,0,43,-62,54,76   
18,Aurangabad,33,2,17,1,55,15,0,11,-49,57,77   
19,Nanded,-,-,17,-,50,5,0,1,-60,46,94   
20,Osmanabad,32,-,15,-,70,-,0,13,-79,60,82   
21,Parbhani,32,1,17,-2,65,21,0,8,-72,64,97   
22,Akola,35,2,20,1,68,30,0,3,-,64,83   
23,Amravati,33,1,19,-1,89,51,0,44,-,104,89   
24,Brahmapuri,31,0,18,-1,52,4,0,13,-,115,139  
25,Buldhana,32,2,19,0,62,17,0,51,-,74,85   
26,Chandrapur,-,-,18,-,72,16,0,34,-,113,128  
27,Nagpur,33,1,17,-1,70,20,0,5,-,92,113  
28,Wardha,32,1,18,-1,85,37,0,27,-,107,109  
29,Yeotmal,32,1,17,-2,53,6,0,4,-,101,109  
30,Ahmedabad,35,0,23,5,52,-04,0,-1,-17,92.99,78   
31,Delhi (PLM),30,-1,16,0,50,9,0,0,-21,39,75   
32,Delhi (SFD),29,-2,16,0,60,14,0,2,-20,51,78   
33,Bangalore A.P,28,0,18,-1,90,27,1,217,15,70,-
34,Hyderabad,31,1,17,-2,60,8,0,27,-54,56,82   
