,0,1,2,3,4,5,6,7,8,9,10,11
0,Alibaug,28,-2,17,-2,49,-23,0,0,0,TR,226  
1,Bhira,-,-,15,-2,70,-3,0,0,0,0,490  
2,Dahanu,28,-1,17,-3,32,-30,0,0,0,1,200  
3,Goa(Panjim),33,1,18,-5,82,3,0,0,0,0.0,294  
4,Mumbai (CLB),27,-3,19,-2,31,-44,0,0,0,0.87,216  
5,Mumbai (SCZ),29,-4,16,-4,48,-16,0,0,0,0.0,235  
6,Ratnagiri,29,-3,16,-5,71,4,0,0,0,0,301  
7,Ahmednagar,36,2,11,-4,49,4,0,0,0,0,62   
8,Jalgaon,30,-5,11,-6,60,9,0,0,0,5,75   
9,Jeur,30,-7,-,-,-,-,0,0,0,TR,62   
10,Kolhapur,30,-4,16,-3,55,-4,0,0,0,0,107  
11,Mahabaleshwar,26,-3,12,-4,48,8,0,0,0,0,582  
12,Malegaon,33,-2,11,-3,56,9,0,0,0,1,56   
13,Nasik,28,-5,9,-5,22,-10,0,0,0,TR,68   
14,Pune,30,-5,9,-6,56,-2,0,0,0,0,74   
15,Pune AP(LHG),30,-,12,-,43,-,0,0,0,TR,-
16,Sangli,31,-4,14,-3,66,3,0,0,0,0,67   
17,Satara,32,-1,11,-6,56,5,0,0,0,0,96   
18,Solapur,31,-5,14,-4,66,20,0,0,0,3,76   
19,Aurangabad,29,-5,13,-3,47,3,0,0,0,2,77   
20,Nanded,31,-4,17,0,87,41,0,0,0,2,94   
21,Osmanabad,30,-,12,-,45,-,0,0,0,1,82   
22,Parbhani,31,-4,13,-6,46,7,0,0,1,3,97   
23,Akola,30,-5,14,-5,53,11,0,0,-,3,83   
24,Amravati,29,-6,15,-4,68,15,0,17,-,8,89   
25,Brahmapuri,33,-1,19,1,72,14,0,11,-,1,139  
26,Buldhana,27,-5,15,-4,59,15,0,0,-,3,85   
27,Chandrapur,30,-6,21,1,84,31,11,12,-,1,128  
28,Nagpur,27,-7,16,-1,74,29,0,14,-,4,113  
29,Wardha,27,-8,15,-3,85,32,0,15,-,8,109  
30,Yeotmal,28,-5,14,-6,49,9,0,6,-,2,109  
31,Ahmedabad,28,-4,13,-4,40,-10,0,0,0,0,78   
32,Delhi (PLM),21,-6,11,0,100,29,0,17,17,3,75   
33,Delhi (SFD),21,-5,10,-3,100,33,0,10,9,4,78   
34,Bangalore A.P,31,-3,19,0,87,22,0,0,0,TR,-
35,Hyderabad,29,-5,20,0,87,32,0,0,-1,TR,82   
