,0,1,2,3,4,5,6,7,8,9,10,11
0,Alibaug,33,3,28,3,75,-14,0,95,-538,10,226  
1,Bhira,35,7,21,-2,95,-2,38,230,-722,25,490  
2,Dahanu,34,3,27,1,85,-3,13,117,-381,12,200  
3,Goa(Panjim),33,4,24,0,96,6,14,475,-495,59.80,294  
4,Harnai,32,3,26,1,70,-19,9,201,-551,20,252  
5,Mumbai (CLB),33,3,25,-1,100,12,23,80,-540,8.87,216  
6,Mumbai (SCZ),34,3,24,-1,92,6,12,101,-488,10.07,235  
7,Ratnagiri,32,3,26,2,75,15,2,184,-738,19,301  
8,Ahmednagar,36,6,-,,-,-,-,-,-,-,62   
9,Jalgaon,39,4,25,0,75,-6,0,20,-133,8,75   
10,Jeur,36,3,24,3,70,-9,0,130,20,17,62   
11,Kolhapur,31,4,23,1,85,-5,0,83,-120,13,107  
12,Mahabaleshwar,22,2,18,1,99,0,29,245,-783,36,582  
13,Malegaon,39,7,23,0,70,-6,15,32,-82,15,56   
14,Nasik,33,3,23,1,75,-6,TR,26,-83,9,68   
15,Pune,33,4,23,0,70,-11,0,12,-135,3,74   
16,Pune AP(LHG),34,-,23,-,65,-,TR,21,-92,8,-
17,Sangli,33,4,23,1,85,-1,0,69,-48,14,67   
18,Satara,-,-,22,-,65,19,0,59,-156,22,96   
19,Solapur,37,4,24,1,70,-10,0,25,-106,17,76   
20,Aurangabad,36,4,25,3,70,-11,0,65,-79,19,77   
21,Nanded,-,-,23,-,63,-14,0,14,-155,12,94   
22,Osmanabad,36,-,21,-,80,-,0,87,-63,22,82   
23,Parbhani,39,6,27,3,60,-17,0,39,-131,23,97   
24,Akola,39,5,28,3,57,-28,0,22,-,12,83   
25,Amravati,37,4,22,-2,69,-10,0,76,-,22,89   
26,Brahmapuri,-,-,27,-,44,-36,0,68,-,13,139  
27,Buldhana,37,7,25,3,67,-15,0,24,-,12,85   
28,Chandrapur,40,6,27,2,48,-30,0,90,-,24,128  
29,Nagpur,41,7,27,2,46,-31,0,71,-,16,113  
30,Ahmedabad,39,4,28,2,66,-16,0,0,-115,1.76,78   
31,Delhi (PLM),37,0,26,-1,70,1,2,28,-23,13,75   
32,Delhi (SFD),35,-1,25,-2,70,1,TR,44,-25,22,78   
33,Bangalore A.P,31,3,21,1,85,-1,0,60,-13,14,-
34,Hyderabad,38,6,26,3,60,-17,1,74,-39,17,82   
