,0,1,2,3,4,5,6,7,8,9,10,11
0,Alibaug,35,2,28,2,79,3,0,1,0,TR,226  
1,Bhira,38,-1,25,1,80,3,0,0,-6,0,490  
2,Dahanu,36,2,27,1,72,-1,0,0,0,1,200  
3,Goa(Panjim),33,-1,23,-4,98,24,29,34,14,3.44,294  
4,Harnai,33,2,26,0,79,2,0,0,-7,0,252  
5,Mumbai (CLB),35,1,28,2,94,18,0,0,-2,0.87,216  
6,Mumbai (SCZ),36,2,27,1,79,9,0,0,-1,0.0,235  
7,Ratnagiri,33,0,26,0,74,2,0,11,6,1,301  
8,Ahmednagar,35,-5,23,1,69,26,0,61,43,6,62   
9,Jalgaon,42,-1,27,4,60,6,0,12,2,7,75   
10,Jeur,35,-7,22,-1,83,27,0,23,5,2,62   
11,Kolhapur,32,-5,23,0,-,-,1,46,-5,5,107  
12,Mahabaleshwar,28,-3,19,1,83,35,0,40,-5,2,582  
13,Malegaon,39,-2,27,4,50,5,0,56,43,6,56   
14,Nasik,37,-1,24,3,63,13,0,25,12,3,68   
15,Pune,37,-1,24,3,50,-3,TR,41,16,4,74   
16,Pune AP(LHG),37,-,24,-,53,-,TR,41,16,4,-
17,Sangli,-,-,22,-,85,11,7,51,9,5,67   
18,Satara,33,-4,23,0,80,27,0,88,53,9,96   
19,Solapur,37,-4,22,-3,76,28,5,85,62,12,76   
20,Aurangabad,33,-6,26,2,60,19,0,93,80,12,77   
21,Nanded,38,-4,19,-6,69,30,1,81,59,11,94   
22,Osmanabad,-,-,19,-,85,-,7,112,90,13,82   
23,Parbhani,38,-4,22,-4,93,56,1,143,127,17,97   
24,Akola,35,-8,25,-2,72,34,2,60,43,9,83   
25,Amravati,42,-1,21,-5,78,40,0,81,53,14,89   
26,Brahmapuri,41,-1,25,-1,76,30,0,52,16,5,139  
27,Buldhana,35,-2,26,1,61,15,0,59,43,9,85   
28,Chandrapur,37,-6,24,-4,77,29,12,150,106,15,128  
29,Nagpur,40,-2,26,-2,68,36,TR,55,17,8,113  
30,Wardha,40,-3,25,-3,78,45,0,66,44,14,109  
31,Yeotmal,38,-4,23,-4,43,10,0,93,59,11,109  
32,Ahmedabad,43,1,28,2,40,24,0,12,4,1.76,78   
33,Delhi (PLM),42,2,23,-2,49,5,3,50,40,7,75   
34,Delhi (SFD),39,1,21,-4,51,9,6,-,-,-,78   
35,Bangalore A.P,27,-7,21,-1,87,13,7,347,-30,3,-
36,Hyderabad,36,-3,22,-4,98,48,13,72,27,7,82   
