,0,1,2,3,4,5,6,7,8,9,10,11
0,Alibaug,35,2,26,0,85,9,0,1,0,TR,226  
1,Bhira,39,1,23,-2,85,8,0,0,-7,0,490  
2,Dahanu,34,0,27,0,65,-8,0,0,-1,1,200  
3,Goa(Dabolim),34,-,26,-,75,-,0,0,-,-,275  
4,Goa(Panjim),34,0,24,-3,78,5,0,34,3,3.44,294  
5,Harnai,33,2,23,-4,70,-8,0,0,-8,0,252  
6,Mumbai (CLB),34,1,27,0,79,4,0,0,-2,0.87,216  
7,Mumbai (SCZ),33,0,26,-1,63,-7,0,0,-1,0.00,235  
8,Ratnagiri,34,1,24,-2,70,-3,0,11,5,1,301  
9,Ahmednagar,39,0,19,-3,50,4,0,61,42,6,62   
10,Jalgaon,40,-3,23,-4,65,8,0,12,2,7,75   
11,Jeur,37,-5,22,-1,65,7,0,23,5,2,62   
12,Kolhapur,36,0,21,-2,75,1,0,46,-8,5,107  
13,Mahabaleshwar,29,-2,18,0,40,-13,0,91,43,9,582  
14,Malegaon,42,1,23,-1,65,18,0,56,43,6,56   
15,Nasik,36,-2,21,0,70,14,0,25,11,3,68   
16,Pune,36,-1,21,-1,70,15,0,14,-13,1,74   
17,Pune AP(LHG),37,-,21,-,60,-,0,41,13,4,-
18,Sangli,36,-1,21,-2,80,6,0,52,9,5,67   
19,Satara,36,-1,19,-4,57,3,0,90,53,9,96   
20,Solapur,39,-2,24,-1,50,-13,0,85,61,12,76   
21,Aurangabad,38,-2,24,0,50,3,0,100,87,12,77   
22,Nanded,41,-1,21,-4,60,16,0,81,58,11,94   
23,Osmanabad,37,-,21,-,60,-,0,112,95,13,82   
24,Parbhani,40,-2,25,-2,37,-4,0,143,119,17,97   
25,Akola,41,-1,28,0,45,4,0,60,43,9,83   
26,Amravati,41,-1,22,-6,65,22,0,81,53,14,89   
27,Brahmapuri,42,0,26,-1,52,5,0,52,15,5,139  
28,Buldhana,-,-,25,-,55,4,0,59,43,9,85   
29,Chandrapur,42,-1,27,-1,42,-1,0,150,103,15,128  
30,Nagpur,42,0,25,-2,40,4,0,55,16,8,113  
31,Wardha,41,-2,25,-2,52,15,0,66,43,14,109  
32,Yeotmal,39,-3,25,-2,45,7,0,93,59,11,109  
33,Ahmedabad,40,-2,27,0,70,5,0,12,4,1.76,78   
34,Delhi (PLM),37,-2,23,-2,60,16,4,58,43,7,75   
35,Delhi (SFD),35,-5,25,0,55,13,TR,123,97,15,78   
36,Bangalore A.P,34,1,21,-1,75,-2,0,47,-22,5,-
37,Hyderabad,37,-2,24,-2,52,-1,0,90,44,9,82   
