,0,1,2,3,4,5,6,7,8,9,10,11
0,Alibaug,28,-2,26,1,90,2,25,1127,-134,113,226  
1,Bhira,25,-2,-,,-,-,-,-,-,-,490  
2,Dahanu,29,-1,25,-1,98,10,218,1100,-27,111,200  
3,Goa(Panjim),31,4,25,0,94,3,5,1301,-507,142.28,294  
4,Harnai,28,-1,22,-3,85,-4,30,1497,43,150,252  
5,Mumbai (CLB),27,-3,25,-1,98,10,27,1344,101,135.26,216  
6,Mumbai (SCZ),28,-2,26,0,92,6,48,1381,78,138.13,235  
7,Ratnagiri,27,-2,25,1,95,5,10,1291,-479,130,301  
8,Ahmednagar,26,-4,19,-2,90,8,3,63,-136,13,62   
9,Jalgaon,29,-3,22,-2,90,4,4,337,2,40,75   
10,Jeur,29,-4,23,2,85,3,0,181,-14,22,62   
11,Kolhapur,24,-3,22,1,95,3,17,379,-100,43,107  
12,Mahabaleshwar,19,-1,17,0,100,1,98,2713,-299,283,582  
13,Malegaon,28,-2,24,2,90,10,0,191,-27,31,56   
14,Nasik,25,-3,21,-1,98,10,55,207,-69,27,68   
15,Pune,26,-2,22,0,85,0,11,143,-168,16,74   
16,Pune AP(LHG),25,-,23,-,100,-,9,115,-133,17,-
17,Sangli,25,-4,22,0,90,3,5,193,-28,27,67   
18,Satara,25,-1,21,0,90,5,14,351,78,51,96   
19,Solapur,27,-5,22,0,90,8,2,90,-154,23,76   
20,Aurangabad,26,-3,22,1,90,5,11,221,-67,35,77   
21,Nanded,31,-2,20,-3,85,5,3,64,-310,17,94   
22,Osmanabad,24,-,19,-,95,-,9,265,-32,40,82   
23,Parbhani,29,-2,23,0,85,5,3,156,-214,35,97   
24,Akola,29,-2,24,0,82,1,0,297,-,39,83   
25,Amravati,26,-5,18,-5,93,11,0,498,-,64,89   
26,Brahmapuri,31,0,23,0,75,-14,223,659,-,72,139  
27,Buldhana,27,-1,22,1,93,8,6,159,-,25,85   
28,Chandrapur,30,-2,25,1,79,-3,1,357,-,51,128  
29,Nagpur,32,1,25,1,8,-1,TR,449,-,59,113  
30,Wardha,31,0,23,0,96,14,0,503,-,65,109  
31,Yeotmal,28,2,21,-2,82,-1,10,425,-,55,109  
32,Ahmedabad,33,3,27,5,96,14,2,301,-66,31.85,78   
33,Delhi (PLM),35,1,26,0,90,10,7,57,-183,15,75   
34,Delhi (SFD),33,-1,-,,-,-,-,-,-,-,78   
35,Bangalore A.P,29,1,20,0,85,-3,0,82,-81,17,-
36,Hyderabad,27,-4,23,0,90,10,6,221,-41,31,82   
