,0,1,2,3,4,5,6,7,8,9,10,11
0,Alibaug,32,0,26,0,80,54,0,1,0,TR,226  
1,Dahanu,34,1,26,0,80,7,0,0,0,1,200  
2,Goa(Panjim),35,2,26,0,70,-4,0,2,-18,0.17,294  
3,Harnai,33,2,23,-3,80,3,0,0,-7,0,252  
4,Mumbai (CLB),33,0,27,0,95,19,0,0,-2,0.87,216  
5,Mumbai (SCZ),35,2,26,0,74,4,0,0,-1,0.0,235  
6,Ratnagiri,34,1,25,-1,80,8,0,0,-5,0,301  
7,Ahmednagar,40,1,22,0,50,7,0,60,44,6,62   
8,Jalgaon,43,0,23,-4,55,1,0,12,3,7,75   
9,Kolhapur,38,1,24,1,75,0,0,43,-4,4,107  
10,Mahabaleshwar,33,2,21,2,45,-3,0,33,-10,2,582  
11,Malegaon,41,1,24,1,60,15,0,56,44,6,56   
12,Nasik,39,1,22,1,47,-3,0,17,5,2,68   
13,Pune,39,1,23,1,38,-15,0,10,-13,1,74   
14,Pune AP(LHG),39,-,22,-,25,-,0,33,9,3,-
15,Sangli,39,0,24,1,75,1,0,37,-4,4,67   
16,Satara,38,1,22,-1,60,7,0,82,48,8,96   
17,Solapur,40,-1,24,-1,52,-6,0,76,54,11,76   
18,Aurangabad,39,0,24,0,38,-3,0,93,80,12,77   
19,Nanded,41,-1,21,-4,60,21,0,81,59,11,94   
20,Osmanabad,37,-,20,-,60,-,0,99,83,11,82   
21,Parbhani,40,-1,23,-3,55,18,1,137,114,16,97   
22,Akola,42,0,26,-1,33,-5,0,55,-,9,83   
23,Amravati,42,0,23,-4,56,48,0,81,-,14,89   
24,Brahmapuri,41,-1,22,-5,69,27,TR,59,-,6,139  
25,Buldhana,39,1,26,1,43,-3,0,59,-,9,85   
26,Chandrapur,39,-4,29,1,65,27,0,138,-,14,128  
27,Nagpur,40,-2,22,-5,60,28,4,55,-,8,113  
28,Wardha,42,-1,22,-5,65,32,3,67,-,14,109  
29,Yeotmal,39,-3,25,-2,43,10,0,96,-,12,109  
30,Ahmedabad,41,0,27,1,49,-15,0,11,8,1.72,78   
31,Delhi (PLM),39,-1,-,,55,12,1,47,37,6,75   
32,Delhi (SFD),38,-2,23,-2,65,23,15,117,94,15,78   
33,Bangalore A.P,33,-1,21,-1,75,1,0,15,-46,1,-
34,Hyderabad,38,-1,25,-1,75,25,0,58,16,6,82   
