,0,1,2,3,4,5,6,7,8,9,10,11
0,Alibaug,-,-,28,-,75,-5,0,0,-11,0,226  
1,Bhira,39,3,25,0,60,-23,0,0,-13,1,490  
2,Goa(Panjim),34,2,27,1,85,2,0,0,-20,12.34,294  
3,Harnai,33,1,26,-1,65,-18,0,0,-17,1,252  
4,Mumbai (CLB),33,0,28,1,85,7,0,0,-9,0.87,216  
5,Mumbai (SCZ),34,1,28,1,74,5,0,0,-9,0.0,235  
6,Ratnagiri,34,2,27,2,70,-9,0,0,-16,1,301  
7,Jalgaon,43,1,27,0,65,1,0,0,-3,7,75   
8,Kolhapur,36,3,24,2,90,9,0,0,-5,5,107  
9,Mahabaleshwar,31,4,20,2,60,-24,0,0,-14,12,582  
10,Malegaon,-,-,25,-,63,40,0,0,-2,12,56   
11,Nasik,37,1,23,0,80,13,0,0,-3,6,68   
12,Pune,-,-,24,-,70,1,0,0,-5,2,74   
13,Sangli,39,4,25,2,85,5,0,0,-10,7,67   
14,Satara,39,5,23,0,80,8,0,0,-9,16,96   
15,Solapur,42,3,28,4,60,-12,0,0,-9,15,76   
16,Aurangabad,42,4,30,6,53,-9,0,0,-4,12,77   
17,Osmanabad,43,2,27,1,50,-2,0,0,-8,11,82   
18,Parbhani,44,4,28,1,55,-2,0,0,-6,19,97   
19,Akola,44,3,29,1,47,-5,2,2,-,10,83   
20,Amravati,44,3,25,-1,49,-3,0,0,-,15,89   
21,Brahmapuri,45,3,30,2,46,-3,0,0,-,6,139  
22,Buldhana,41,4,29,5,48,-14,0,0,-,9,85   
23,Chandrapur,46,3,32,3,43,-5,0,0,-,15,128  
24,Nagpur,45,3,31,3,35,-5,0,0,-,9,113  
25,Wardha,45,3,29,2,50,3,0,0,-,15,109  
26,Yeotmal,44,3,29,1,46,0,0,0,-,12,109  
27,Ahmedabad,41,0,29,1,65,-6,0,0,-3,1.76,78   
28,Delhi (PLM),-,-,27,-,-,-,-,-,-,-,75   
29,Delhi (SFD),38,-2,25,-3,55,12,0,TR,-1,18,78   
30,Bangalore A.P,37,6,27,6,80,-2,0,6,-3,9,-
31,Hyderabad,42,4,27,1,83,25,2,3,0,9,82   
