,0,1,2,3,4,5,6,7,8,9,10,11
0,Alibaug,29,-2,14,-5,69,-3,0,72,-29,227,226  
1,Bhira,33,1,12,-6,85,18,0,123,-52,496,490  
2,Dahanu,28,-2,17,-1,37,-26,0,4,-63,210,200  
3,Goa(Panjim),33,0,23,-2,96,25,0,306,139,303.38,294  
4,Harnai,29,-2,15,-7,55,1,0,12,-109,250,252  
5,Mumbai (CLB),28,-4,16,-5,42,-32,0,80,-5,222.38,216  
6,Mumbai (SCZ),30,-3,12,-7,50,-10,0,31,-66,233.05,235  
7,Ratnagiri,31,-2,17,-4,78,25,0,101,-60,262,301  
8,Ahmednagar,-,-,10,-,49,-15,0,5,-112,41,62   
9,Jalgaon,26,-4,13,1,68,2,0,102,40,85,75   
10,Jeur,-,-,14,-,57,-1,0,22,-90,37,62   
11,Kolhapur,30,1,19,3,88,19,0,149,1,91,107  
12,Mahabaleshwar,24,-1,13,0,61,-5,0,125,-67,572,582  
13,Malegaon,28,-2,9,-2,88,24,0,72,-9,57,56   
14,Nasik,27,-2,6,-4,67,2,0,104,25,89,68   
15,Pune,29,0,11,0,98,20,0,104,-10,105,74   
16,Pune AP(LHG),30,-,12,-,82,-,0,84,-15,72,-
17,Sangli,30,-1,17,2,76,3,0,161,24,69,67   
18,Solapur,31,1,19,3,80,14,0,107,-23,69,76   
19,Aurangabad,28,0,12,1,49,-8,0,54,-41,81,77   
20,Nanded,31,1,15,3,69,0,0,1,-78,46,94   
21,Osmanabad,-,-,15,-,65,-,0,201,89,79,82   
22,Parbhani,31,2,17,4,59,0,0,99,2,66,97   
23,Akola,29,0,16,3,51,-9,0,13,-,65,83   
24,Amravati,-,-,16,-,90,40,0,65,-,106,89   
25,Brahmapuri,28,0,18,6,63,-10,0,28,-,116,139  
26,Buldhana,25,-2,14,0,82,28,0,111,-,80,85   
27,Chandrapur,-,-,17,-,98,27,0,31,-,113,128  
28,Nagpur,28,0,19,7,98,28,1,6,-,92,113  
29,Wardha,30,1,19,6,93,38,TR,27,-,107,109  
30,Yeotmal,28,0,16,1,66,17,0,4,-,100,109  
31,Ahmedabad,26,-3,7,-6,58,-4,0,1,-26,93.09,78   
32,Delhi (PLM),16,-7,11,3,95,19,17,17,-15,41,75   
33,Delhi (SFD),16,-7,12,3,93,17,13,81,53,52,78   
34,Bangalore A.P,26,0,21,5,85,2,0,231,-30,71,-
35,Hyderabad,30,2,20,5,84,15,0,72,-35,61,82   
