,0,1,2,3,4,5,6,7,8,9,10,11
0,Alibaug,28,-1,17,0,75,-1,0,0,0,0,226  
1,Bhira,35,2,21,5,50,-29,0,0,0,0,490  
2,Dahanu,28,0,15,-2,65,-3,0,0,0,0,200  
3,Goa(Panjim),31,-1,20,-1,95,19,0,0,0,0,294  
4,Harnai,27,-2,21,-1,75,17,0,0,0,0,252  
5,Mumbai (CLB),29,-1,19,-1,60,-19,0,0,0,0,216  
6,Mumbai (SCZ),30,-1,16,-1,62,-8,0,0,0,0,235  
7,Ratnagiri,30,-1,17,-2,80,18,0,0,0,0,301  
8,Ahmednagar,31,1,12,1,80,17,0,0,0,0,62   
9,Jalgaon,29,-1,10,-2,75,7,0,0,-1,0,75   
10,Jeur,30,-1,9,-3,65,-2,0,0,0,0,62   
11,Kolhapur,30,0,17,3,85,13,0,0,0,0,107  
12,Mahabaleshwar,26,0,14,1,80,20,0,0,0,0,582  
13,Malegaon,27,-3,11,0,75,7,0,0,-1,0,56   
14,Nasik,28,-1,9,-1,55,-14,0,0,0,0,68   
15,Pune,29,0,11,0,95,11,0,0,0,0,74   
16,Pune AP(LHG),29,-,14,-,90,-,0,0,0,0,-
17,Sangli,31,0,-,,-,-,-,-,-,-,67   
18,Satara,31,3,13,1,90,19,0,0,0,0,96   
19,Solapur,33,2,18,2,80,16,0,0,0,0,76   
20,Aurangabad,28,-1,14,3,80,19,0,0,0,0,77   
21,Nanded,30,-1,13,0,75,8,0,0,-1,0,94   
22,Osmanabad,30,-,13,-,85,-,0,0,0,0,82   
23,Parbhani,30,1,14,0,85,25,0,0,0,0,97   
24,Akola,29,0,15,1,85,12,0,0,-,0,83   
25,Amravati,28,-1,11,4,66,10,0,0,-,0,89   
26,Brahmapuri,29,1,15,3,80,4,0,0,-,0,139  
27,Buldhana,26,-1,15,0,53,-6,0,0,-,0,85   
28,Chandrapur,29,0,15,1,77,3,0,0,-,0,128  
29,Nagpur,28,0,13,0,55,15,0,0,-,0,113  
30,Wardha,28,0,13,0,79,21,0,0,-,0,109  
31,Yeotmal,28,0,15,0,61,5,0,0,-,0,109  
32,Ahmedabad,26,-2,11,-1,65,-2,0,0,-1,0,78   
33,Delhi (PLM),18,-3,7,0,100,16,0,0,-1,0,75   
34,Delhi (SFD),18,-3,6,-1,95,11,0,0,-4,0,78   
35,Bangalore A.P,30,3,13,-2,50,-32,0,0,-1,0,-
36,Hyderabad,31,3,18,3,80,6,0,0,-2,0,82   
