,0,1,2,3,4,5,6,7,8,9,10,11
0,Alibaug,33,2,24,-2,80,-8,0,95,-206,10,226  
1,Bhira,29,-2,25,1,95,-1,0,190,-227,21,490  
2,Dahanu,33,0,29,3,80,-6,TR,101,-101,11,200  
3,Goa(Panjim),28,-2,24,0,92,3,51,447,-95,57.05,294  
4,Harnai,31,1,26,-1,80,5,19,180,-183,18,252  
5,Mumbai (CLB),32,0,29,3,88,2,TR,54,-238,6.30,216  
6,Mumbai (SCZ),33,1,29,3,72,-11,TR,87,-181,8.68,235  
7,Ratnagiri,29,-1,26,1,85,-4,7,150,-322,16,301  
8,Ahmednagar,34,1,23,1,70,-5,0,44,-23,11,62   
9,Jalgaon,38,1,25,0,65,-12,1,20,-45,8,75   
10,Jeur,33,-2,24,3,70,-7,0,130,57,17,62   
11,Kolhapur,30,1,23,1,85,-3,18,80,1,13,107  
12,Mahabaleshwar,21,-1,18,1,100,1,32,200,-198,32,582  
13,Malegaon,36,1,25,1,65,-9,0,17,-53,14,56   
14,Nasik,30,-3,23,0,80,2,8,26,-27,9,68   
15,Pune,32,1,24,1,65,-13,0,12,-78,3,74   
16,Pune AP(LHG),33,-,24,-,65,-,TR,21,-39,8,-
17,Sangli,31,0,23,1,80,-4,5,69,-13,14,67   
18,Satara,27,-2,23,1,85,5,5,59,-75,22,96   
19,Solapur,34,0,23,0,75,-3,7,25,-57,17,76   
20,Aurangabad,35,2,24,1,80,2,TR,65,-20,19,77   
21,Nanded,39,3,23,0,65,-9,0,14,-68,12,94   
22,Osmanabad,32,-,20,-,85,-,3,73,-25,20,82   
23,Parbhani,38,3,24,0,80,5,15,39,-55,23,97   
24,Akola,38,1,28,3,60,-12,0,22,-,12,83   
25,Amravati,39,2,21,-3,75,-1,0,72,-,22,89   
26,Brahmapuri,30,-7,25,0,65,-11,0,32,-,9,139  
27,Buldhana,36,3,25,3,65,-14,0,24,-,12,85   
28,Chandrapur,33,-4,27,1,80,7,0,64,-,22,128  
29,Nagpur,35,-2,26,1,70,-3,TR,53,-,14,113  
30,Wardha,33,-4,26,2,95,21,0,61,-,21,109  
31,Yeotmal,32,-4,26,0,65,-10,0,109,-,23,109  
32,Ahmedabad,41,2,29,2,69,-9,0,0,-40,1.76,78   
33,Delhi (PLM),41,1,31,4,55,-7,0,19,-6,12,75   
34,Delhi (SFD),41,2,-,,-,-,-,-,-,-,78   
35,Bangalore A.P,30,1,20,0,85,0,-1,43,-10,13,-
36,Hyderabad,36,3,26,3,70,-5,TR,59,6,15,82   
