,0,1,2,3,4,5,6,7,8,9,10,11
0,Alibaug,30,1,26,2,90,6,22,1546,-114,155,226  
1,Dahanu,31,1,26,1,95,8,0,1706,215,171,200  
2,Goa(Panjim),31,2,25,-1,91,0,1,1729,-535,185.20,294  
3,Harnai,31,2,23,-2,90,1,0,1783,-114,178,252  
4,Mumbai (CLB),30,1,26,1,98,11,5,1662,63,167.06,216  
5,Mumbai (SCZ),31,1,25,0,86,0,2,1881,166,188.12,235  
6,Ratnagiri,31,3,25,1,95,6,0,1641,-642,165,301  
7,Ahmednagar,35,6,20,-1,85,3,0,84,-171,15,62   
8,Jalgaon,34,3,23,0,95,7,0,364,-127,43,75   
9,Jeur,-,-,22,-,80,-4,0,183,-70,22,62   
10,Kolhapur,28,2,22,1,90,-2,3,540,-111,59,107  
11,Mahabaleshwar,22,2,17,0,100,1,0,4506,88,462,582  
12,Malegaon,34,4,23,1,85,4,0,208,-86,33,56   
13,Nasik,30,2,22,1,95,9,0,455,68,52,68   
14,Pune,31,4,23,2,80,-5,0,387,-19,41,74   
15,Pune AP(LHG),32,-,23,-,90,-,-1,350,16,41,-
16,Sangli,30,2,22,1,95,7,9,268,-14,34,67   
17,Satara,30,4,22,1,85,0,0,532,-26,69,96   
18,Solapur,34,3,24,2,80,-2,0,113,-223,26,76   
19,Aurangabad,33,4,24,3,75,-10,0,271,-137,39,77   
20,Nanded,33,2,22,0,60,-21,0,117,-426,22,94   
21,Osmanabad,30,-,20,-,90,-,0,303,-105,43,82   
22,Parbhani,35,4,25,2,75,-8,0,199,-338,39,97   
23,Akola,35,4,26,2,75,-9,0,323,-,42,83   
24,Amravati,31,1,25,2,85,-2,0,509,-,65,89   
25,Brahmapuri,35,4,25,2,65,-22,0,790,-,85,139  
26,Buldhana,33,6,24,4,80,-6,0,215,-,31,85   
27,Chandrapur,-,-,25,-,80,-5,0,440,-,59,128  
28,Nagpur,35,4,24,0,70,-16,0,527,-,62,113  
29,Wardha,36,6,25,2,80,-6,0,527,-,67,109  
30,Yeotmal,33,4,22,0,85,0,1,480,-,60,109  
31,Ahmedabad,34,2,26,1,85,-3,0,669,145,68.67,78   
32,Delhi (PLM),38,4,29,3,65,-17,0,267,-199,25,75   
33,Delhi (SFD),36,2,27,1,70,-9,0,270,-114,41,78   
34,Bangalore A.P,29,2,20,0,80,-9,TR,95,-122,18,-
35,Hyderabad,34,4,24,2,70,-12,5,243,-113,33,82   
