,0,1,2,3,4,5,6,7,8,9,10,11
0,Alibaug,30,1,20,2,80,5,1,1,-1,0,226  
1,Bhira,30,-,-,-,-,-,-,-,-,-,490  
2,Dahanu,29,1,18,1,75,9,0,0,-1,0,200  
3,Goa(Panjim),31,0,20,-1,87,9,0,0,0,0.0,294  
4,Harnai,31,3,21,0,70,11,0,0,0,0,252  
5,Mumbai (CLB),27,-3,21,1,71,-6,0,1,0,0.09,216  
6,Mumbai (SCZ),28,-3,21,3,73,6,0,0,-2,0.0,235  
7,Ratnagiri,29,-2,21,2,75,11,0,0,0,0,301  
8,Ahmednagar,31,-1,11,-2,90,36,0,0,-2,0,62   
9,Jalgaon,29,-4,15,1,70,13,0,20,15,2,75   
10,Jeur,-,-,13,-,65,6,0,0,-2,0,62   
11,Kolhapur,28,-4,17,1,85,20,0,0,-3,0,107  
12,Mahabaleshwar,23,-4,12,-2,90,43,0,0,-1,0,582  
13,Malegaon,33,1,15,3,80,25,0,11,7,1,56   
14,Nasik,-,-,13,-,90,35,0,2,1,TR,68   
15,Pune,28,-4,15,4,75,4,0,0,-1,0,74   
16,Pune AP(LHG),29,-,14,-,80,-,0,0,-2,0,-
17,Sangli,29,-4,16,1,90,22,0,0,-3,0,67   
18,Satara,28,-3,15,1,80,19,0,0,-1,0,96   
19,Solapur,31,-3,16,-2,65,11,0,0,-5,0,76   
20,Aurangabad,29,-2,14,1,80,30,0,10,3,1,77   
21,Nanded,-,-,17,-,70,15,0,0,-8,0,94   
22,Osmanabad,29,-,14,-,75,-,0,0,-3,0,82   
23,Parbhani,33,0,16,0,65,14,0,1,-7,TR,97   
24,Akola,33,1,18,3,65,15,0,1,-14,4,83   
25,Amravati,31,-1,16,-1,75,26,0,12,-6,1,89   
26,Brahmapuri,30,-1,20,5,85,18,0,0,-17,0,139  
27,Buldhana,31,2,15,-1,80,32,0,-,-3,1,85   
28,Chandrapur,31,-2,17,0,60,-3,0,0,-11,0,128  
29,Nagpur,30,-1,20,5,65,9,0,4,-19,TR,113  
30,Wardha,32,1,19,4,70,22,0,0,-20,0,109  
31,Yeotmal,30,-1,17,0,60,14,0,4,-14,0,109  
32,Ahmedabad,29,-1,16,3,68,10,0,6,3,0.58,78   
33,Delhi (PLM),24,1,11,2,100,24,19,-,-,-,75   
34,Delhi (SFD),23,0,11,1,100,24,23,-,-,-,78   
35,Bangalore A.P,30,0,17,0,95,21,0,1,-8,0,-
36,Hyderabad,30,-1,20,2,70,2,0,0,-10,0,82   
