,0,1,2,3,4,5,6,7,8,9,10,11
0,Alibaug,29,2,19,0,95,23,0,72,-30,191,226  
1,Bhira,-,-,16,-2,95,27,0,195,20,369,490  
2,Dahanu,29,-1,18,0,85,23,0,27,-40,182,200  
3,Goa(Panjim),31,-1,18,-3,90,19,0,106,-62,279.68,294  
4,Harnai,28,-3,20,-3,85,31,0,225,105,237,252  
5,Mumbai (CLB),30,-2,21,0,91,17,0,127,42,176.87,216  
6,Mumbai (SCZ),29,-3,18,-1,83,23,0,169,72,203.66,235  
7,Ratnagiri,30,-3,16,-5,75,22,0,292,130,340,301  
8,Ahmednagar,33,4,10,-2,85,21,0,53,-63,23,62   
9,Jalgaon,32,2,10,-2,60,-6,0,4,-59,34,75   
10,Jeur,32,2,18,5,55,-13,0,32,-80,09,62   
11,Kolhapur,32,3,14,-2,95,26,0,112,-37,76,107  
12,Mahabaleshwar,27,2,14,1,35,-31,0,156,-36,654,582  
13,Malegaon,29,-1,10,-1,65,1,0,16,-65,54,56   
14,Nasik,30,1,10,0,90,25,0,52,-26,54,68   
15,Pune,31,2,13,2,95,17,0,145,31,99,74   
16,Pune AP(LHG),31,-,13,-,100,-,0,143,44,73,-
17,Sangli,33,2,13,-2,90,17,0,105,-32,42,67   
18,Solapur,34,4,14,-2,65,-1,0,130,1,68,76   
19,Aurangabad,31,3,15,4,55,-2,0,69,-26,76,77   
20,Nanded,33,3,16,4,65,-4,0,7,-73,36,94   
21,Osmanabad,32,-,12,-,95,-,0,61,-51,62,82   
22,Parbhani,34,5,14,1,53,-6,0,25,-72,73,97   
23,Akola,33,4,15,2,60,0,0,45,-,81,83   
24,Amravati,31,2,-,-,81,31,0,40,-,108,89   
25,Brahmapuri,32,4,19,7,64,4,0,88,-,177,139  
26,Buldhana,-,-,17,3,49,-5,0,70,-,59,85   
27,Chandrapur,32,2,21,8,82,11,0,59,-,146,128  
28,Nagpur,32,4,18,6,95,30,0,29,-,123,113  
29,Wardha,32,3,17,4,90,35,0,25,-,87,109  
30,Yeotmal,32,4,15,0,64,15,0,98,-,109,109  
31,Ahmedabad,31,1,14,1,84,22,0,0,-28,72.73,78   
32,Delhi (PLM),25,2,14,6,95,19,1,4,-28,39,75   
33,Delhi (SFD),26,3,-,,-,-,-,-,-,-,78   
34,Bangalore A.P,30,4,16,0,90,7,0,186,-72,56,-
35,Hyderabad,33,5,19,-4,85,16,0,117,10,64,82   
