,0,1,2,3,4,5,6,7,8,9,10,11
0,Alibaug,34,1,26,1,75,0,0,0,-2,0,226  
1,Bhira,38,-1,23,-1,80,4,0,0,-6,0,490  
2,Dahanu,35,2,27,1,70,-3,0,0,-3,0,200  
3,Goa(Dabolim),-,-,-,-,-,-,-,-,-,-,275  
4,Goa(Panjim),34,0,25,-1,80,7,0,16,-4,0.02,294  
5,Mumbai (CLB),33,0,27,1,78,3,0,0,-2,0.0,216  
6,Mumbai (SCZ),33,0,27,1,62,7,0,0,-1,0.0,235  
7,Ratnagiri,32,-1,23,-3,70,-1,0,0,-5,0,301  
8,Ahmednagar,40,0,19,-3,60,20,0,15,-1,1,62   
9,Jalgaon,42,-1,26,0,80,29,0,0,-10,0,75   
10,Jeur,41,-1,26,4,60,5,0,0,-17,0,62   
11,Kolhapur,36,-1,21,-1,75,2,0,47,1,5,107  
12,Mahabaleshwar,30,-1,16,-3,70,26,0,17,-24,2,582  
13,Malegaon,43,2,24,1,50,6,0,0,-12,0,56   
14,Nasik,36,-2,21,0,70,21,0,0,-12,0,68   
15,Pune,36,-2,22,1,65,11,0,7,-16,1,74   
16,Pune AP(LHG),-,-,21,-,70,-,0,76,-18,1,-
17,Sangli,38,-1,21,-1,80,7,0,80,40,8,67   
18,Satara,37,0,21,-1,65,12,0,23,-11,2,96   
19,Solapur,41,0,24,-1,60,3,0,30,9,3,76   
20,Aurangabad,39,-1,23,0,60,20,0,7,-6,1,77   
21,Nanded,42,0,23,-2,55,14,0,0,-22,TR,94   
22,Osmanabad,40,-,21,-,50,-,0,18,4,2,82   
23,Parbhani,42,1,26,0,50,14,0,2,-20,TR,97   
24,Akola,42,0,25,-2,40,5,0,1,-16,1,83   
25,Amravati,42,0,25,-2,65,28,0,6,-21,1,89   
26,Brahmapuri,43,1,28,1,45,6,0,2,-33,TR,139  
27,Buldhana,-,-,24,-,60,16,-,-,-,-,85   
28,Chandrapur,43,1,27,0,45,8,0,2,-40,TR,128  
29,Nagpur,41,-1,23,-4,55,26,1,2,-34,1,113  
30,Wardha,43,0,25,-2,60,28,0,0,-22,TR,109  
31,Yeotmal,41,-1,23,-4,35,5,0,0,-32,0,109  
32,Ahmedabad,41,0,27,1,77,14,0,3,0,0.3,78   
33,Delhi (PLM),41,1,26,2,-,-,0,0,-10,3,75   
34,Delhi (SFD),39,0,24,-1,40,3,0,18,-5,3,78   
35,Bangalore A.P,35,1,21,-1,70,-4,0,82,24,8,-
36,Hyderabad,42,3,28,2,35,-12,0,11,-31,1,82   
