,0,1,2,3,4,5,6,7,8,9,10,11
0,Alibaug,30,-1,18,-1,85,13,0,72,-30,191,226  
1,Bhira,35,3,15,-3,95,27,0,195,20,369,490  
2,Dahanu,29,-1,18,0,75,12,0,27,-40,182,200  
3,Goa(Dabolim),32,-,20,-,80,-,0,138,-20,177,275  
4,Goa(Panjim),31,-1,20,-1,91,20,0,105,-62,279.68,294  
5,Harnai,28,-3,20,-3,70,16,0,225,105,237,252  
6,Mumbai (CLB),31,-1,21,0,84,10,0,127,42,176.87,216  
7,Mumbai (SCZ),32,0,16,-2,81,21,0,169,72,203.66,235  
8,Ratnagiri,30,-3,15,-6,90,37,0,292,130,340,301  
9,Ahmednagar,33,4,10,-2,85,21,0,53,-62,23,62   
10,Jalgaon,32,2,11,-1,60,-6,0,4,-58,34,75   
11,Jeur,32,2,19,6,55,-13,0,32,-80,9,62   
12,Kolhapur,33,4,16,0,85,16,0,112,-36,76,107  
13,Mahabaleshwar,27,2,13,0,80,14,0,156,-36,654,582  
14,Malegaon,28,2,11,0,70,6,0,16,-65,54,56   
15,Nasik,30,1,9,-1,75,10,0,52,-26,54,68   
16,Pune,-,-,11,-,90,12,0,145,31,99,74   
17,Pune AP(LHG),31,-,13,-,80,-,0,143,44,73,-
18,Sangli,33,2,15,0,80,7,0,105,-31,42,67   
19,Solapur,34,4,15,-1,65,-1,0,130,1,68,76   
20,Aurangabad,30,2,14,3,55,-2,0,69,-26,76,77   
21,Nanded,-,-,15,-,80,11,0,7,-73,36,94   
22,Osmanabad,32,-,15,-,95,-,0,61,-51,62,82   
23,Parbhani,32,2,14,1,70,11,0,25,-71,73,97   
24,Akola,32,3,15,2,70,10,0,45,-,81,83   
25,Amravati,31,1,15,0,45,5,0,40,-,108,89   
26,Brahmapuri,32,4,19,7,73,0,0,88,-,177,139  
27,Buldhana,-,-,15,-,57,3,0,70,-,59,85   
28,Chandrapur,32,3,20,7,73,2,0,59,-,146,128  
29,Nagpur,31,3,14,2,75,10,0,29,-,123,113  
30,Wardha,31,2,15,2,79,24,0,25,-,87,109  
31,Yeotmal,31,3,13,-2,53,4,0,98,-,109,109  
32,Ahmedabad,30,1,12,-1,69,07,0,0,-28,72.73,78   
33,Delhi (PLM),24,1,13,5,85,9,0,3,-29,39,75   
34,Delhi (SFD),24,1,13,4,55,-21,0,4,-23,55,78   
35,Bangalore A.P,30,4,17,1,90,7,0,186,-72,56,-
36,Hyderabad,34,6,19,4,80,11,0,117,10,64,82   
