,0,1,2,3,4,5,6,7,8,9,10,11
0,Alibaug,-,-,27,-,85,-4,8,829,-616,83,226  
1,Bhira,25,-2,-,,-,-,-,-,-,-,490  
2,Dahanu,30,0,27,1,90,2,4,662,-651,66,200  
3,Goa(Dabolim),29,-,24,-,90,-,16,1060,-773,106,275  
4,Goa(Panjim),29,1,24,0,89,-02,30,1928,-103,192.8,294  
5,Harnai,29,0,25,0,90,1,6,1313,-350,131,252  
6,Mumbai (CLB),28,-2,26,1,92,04,22,632,-781,83.94,216  
7,Mumbai (SCZ),29,-1,26,1,87,01,18,958,-549,91.8,235  
8,Ratnagiri,28,-1,23,-1,85,5,15,2172,155,217,301  
9,Ahmednagar,30,1,21,0,75,-7,0,88,-141,11,62   
10,Jalgaon,31,0,23,-1,90,1,7,211,-196,21,75   
11,Jeur,28,-4,25,5,80,-6,0,23,-200,2,62   
12,Kolhapur,25,-2,22,1,95,3,20,400,-163,45,107  
13,Mahabaleshwar,19,-1,18,1,100,1,140,3131,-537,323,582  
14,Malegaon,29,-1,17,-5,90,8,2,168,-92,20,56   
15,Nasik,28,0,22,1,98,11,1,238,-97,25,68   
16,Pune,27,-1,22,0,85,0,4,227,-129,23,74   
17,Pune AP(LHG),26,-,22,-,100,-,13,123,-168,14,-
18,Sangli,27,2,23,2,80,-8,1,151,-99,23,67   
19,Satara,26,0,21,0,98,12,7,278,-209,33,96   
20,Solapur,32,1,23,1,75,-8,0,136,-149,19,76   
21,Aurangabad,28,-1,23,2,80,-5,0,324,-25,34,77   
22,Nanded,28,-3,23,1,95,12,3,173,-266,17,94   
23,Osmanabad,38,-,19,-,95,-,0,190,-161,22,82   
24,Parbhani,30,-1,23,0,80,-2,0,345,-103,35,97   
25,Akola,27,-3,24,0,85,1,5,430,4,116,83   
26,Amravati,25,-5,-,,-,-,-,-,-,-,89   
27,Chandrapur,28,-3,-,,-,-,-,-,-,-,128  
28,Nagpur,27,-3,23,-1,95,9,13,785,230,80,113  
29,Wardha,28,-2,-,,-,-,-,-,-,-,109  
30,Yeotmal,26,-3,-,,-,-,-,-,-,-,109  
31,Ahmedabad,36,2,27,2,74,-14,0,118,-,28.86,78   
32,Delhi (PLM),36,4,27,2,75,-13,0,118,-318,29,75   
33,Delhi (SFD),35,2,27,1,85,5,0,120,-191,15,78   
34,Bangalore A.P,28,0,20,0,85,-4,8,76,-108,24,-
35,Hyderabad,30,0,23,1,90,8,3,975,-33,29,82   
