,0,1,2,3,4,5,6,7,8,9,10,11
0,Alibaug,35,2,21,0,80,4,0,72,-21,191,226  
1,Bhira,36,3,19,0,95,20,0,195,43,369,490  
2,Dahanu,34,2,21,0,80,16,0,27,-31,182,200  
3,Goa(Dabolim),34,-,22,-,70,-,0,138,-1,177,275  
4,Goa(Panjim),35,1,20,-2,70,-5,0,105,-42,279.68,294  
5,Mumbai (CLB),33,0,24,-1,90,12,0,127,48,176.87,216  
6,Mumbai (SCZ),34,1,21,-1,70,8,0,169,81,203.66,235  
7,Ratnagiri,35,2,18,-4,95,34,0,292,147,446,301  
8,Ahmednagar,32,1,13,-3,60,-7,0,53,-43,23,62   
9,Jalgaon,33,0,15,-1,50,-12,0,4,-45,34,75   
10,Kolhapur,31,0,17,-1,70,-1,0,112,-21,76,107  
11,Mahabaleshwar,25,0,15,0,55,-9,0,156,-15,654,582  
12,Malegaon,31,-1,-,,70,8,0,16,-49,54,56   
13,Nasik,31,0,13,-1,50,-11,0,92,25,55,68   
14,Pune,31,1,14,-1,85,10,0,145,45,53,74   
15,Pune AP(LHG),31,-,15,-,75,-,0,143,60,73,-
16,Sangli,31,0,14,-3,55,-19,0,105,-15,42,67   
17,Satara,33,4,14,-2,80,7,0,207,83,66,96   
18,Solapur,33,2,16,-2,55,-10,0,130,12,68,76   
19,Aurangabad,31,1,16,1,65,5,0,69,-2,76,77   
20,Nanded,-,-,19,-,85,19,0,7,-62,36,94   
21,Osmanabad,31,-,14,-,65,-,0,61,-43,62,82   
22,Parbhani,32,1,14,-3,55,-8,0,25,-60,73,97   
23,Akola,33,1,16,-1,53,-6,0,45,-,81,83   
24,Amravati,30,-1,13,-3,55,2,0,38,-,108,89   
25,Brahmapuri,31,0,15,-2,65,-8,0,88,-,177,139  
26,Buldhana,-,-,17,-,53,-5,0,-,-,-,85   
27,Chandrapur,30,-1,17,-6,75,2,0,59,-,146,128  
28,Nagpur,31,0,11,-5,70,7,0,29,-,123,113  
29,Wardha,31,0,13,-4,54,-7,0,23,-,87,109  
30,Yeotmal,31,1,12,-6,50,-2,0,98,-,109,109  
31,Ahmedabad,33,0,18,1,53,-5,0,0,-21,72.73,78   
32,Delhi (PLM),27,-2,-,,-,-,-,-,-,-,75   
33,Delhi (SFD),27,-2,13,0,90,21,0,0,-22,55,78   
34,Bangalore A.P,27,0,13,-5,65,16,0,197,-33,53,-
35,Hyderabad,30,1,15,-3,65,-4,0,117,22,64,82   
