,0,1,2,3,4,5,6,7,8,9,10,11
0,Alibaug,31,1,21,3,90,16,0,72,-31,191,226  
1,Bhira,35,3,19,2,70,-5,0,195,19,369,490  
2,Dahanu,32,3,18,0,65,1,0,27,-41,182,200  
3,Goa(Dabolim),34,-,22,-,85,-,0,138,-22,177,275  
4,Goa(Panjim),34,1,21,1,87,14,0,105,-63,279.68,294  
5,Harnai,31,1,21,-1,58,1,0,225,102,237,252  
6,Mumbai (CLB),32,0,23,2,75,-1,0,127,41,176.87,216  
7,Mumbai (SCZ),33,1,19,2,57,-7,0,169,71,203.66,235  
8,Ratnagiri,35,3,18,-2,65,8,0,292,129,340,301  
9,Ahmednagar,-,-,13,2,80,14,0,53,-66,23,62   
10,Jalgaon,-,-,14,2,55,-13,0,4,-62,34,75   
11,Jeur,31,0,18,5,55,-11,0,32,-82,9,62   
12,Kolhapur,31,2,17,2,73,3,0,112,-37,76,107  
13,Mahabaleshwar,26,1,14,0,67,7,0,156,-38,654,582  
14,Malegaon,29,-1,9,-2,60,-6,0,16,-67,54,56   
15,Nasik,30,1,11,1,65,-3,0,52,-30,61,68   
16,Pune,30,1,13,2,95,14,0,145,29,99,74   
17,Pune AP(LHG),31,-,15,-,65,-,0,143,41,73,-
18,Sangli,31,0,17,3,80,7,0,105,-32,42,67   
19,Satara,32,4,14,1,90,17,0,-,-,-,96   
20,Solapur,31,1,17,2,65,0,0,130,0,68,76   
21,Aurangabad,30,2,14,3,70,9,0,69,-30,76,77   
22,Nanded,-,-,12,0,90,22,0,7,-74,36,94   
23,Osmanabad,-,-,13,-,65,-,0,61,-52,62,82   
24,Parbhani,30,1,12,-2,67,7,0,25,-75,74,97   
25,Akola,31,2,12,-1,70,6,0,45,-,81,83   
26,Amravati,28,-1,12,-1,70,6,0,40,-,109,89   
27,Brahmapuri,30,2,12,0,60,-15,0,88,-,177,139  
28,Chandrapur,29,-1,12,-1,80,7,0,59,-,146,128  
29,Nagpur,29,1,8,-5,80,12,0,29,-,124,113  
30,Wardha,30,1,11,-3,80,22,0,25,-,87,109  
31,Yeotmal,28,0,9,-6,60,10,0,48,-,110,109  
32,Ahmedabad,29,0,12,-1,56,-8,0,0,-29,72.73,78   
33,Delhi (PLM),17,-4,7,-1,100,20,0,4,-31,40,75   
34,Delhi (SFD),19,-3,7,-1,100,20,0,4,-27,55,78   
35,Bangalore A.P,29,3,17,1,95,11,0,186,-75,56,-
36,Hyderabad,28,0,15,0,80,8,0,117,8,64,82   
