,0,1,2,3,4,5,6,7,8,9,10,11
0,Alibaug,29,-1,17,3,75,5,0,0,0,0,226  
1,Bhira,37,0,08,-10,45,-,0,0,0,0,490  
2,Dahanu,27,-2,17,3,75,8,0,0,0,0,200  
3,Goa(Dabolim),32,-,19,,75,-,0,0,0,0,275  
4,Goa(Panjim),32,1,17,-5,56,-18,0,0,0,0,294  
5,Harnai,28,-1,17,-5,55,-18,0,0,0,0,252  
6,Mumbai (CLB),29,-1,19,-3,82,10,0,0,0,0,216  
7,Mumbai (SCZ),30,-2,15,-4,79,15,0,0,0,0,235  
8,Ratnagiri,32,0,14,-6,60,-13,0,0,0,0,301  
9,Ahmednagar,36,1,-,,38,1,0,0,0,0,62   
10,Jalgaon,34,-1,14,-2,65,25,0,0,0,0,75   
11,Jeur,36,0,11,-5,55,12,0,0,0,0,62   
12,Kolhapur,37,2,15,-3,50,-4,0,0,0,0,107  
13,Mahabaleshwar,29,-,17,-,18,-20,0,0,0,0,582  
14,Malegaon,36,1,12,-3,50,12,0,0,0,0,56   
15,Nasik,31,-3,09,-4,90,37,0,0,0,0,68   
16,Pune,33,-1,09,-5,55,8,0,0,0,0,74   
17,Pune AP(LHG),34,-,11,-,42,-,0,0,-1,0,-
18,Sangli,37,2,13,-4,60,7,0,0,0,0,67   
19,Satara,35,-,09,-,70,-,0,0,0,0,96   
20,Solapur,37,1,16,-4,55,19,0,0,0,0,76   
21,Aurangabad,32,-2,16,1,45,6,0,0,0,0,77   
22,Nanded,38,3,13,-4,38,-8,0,0,0,TR,94   
23,Osmanabad,35,-,14,-,43,-,0,0,-1,0,82   
24,Parbhani,36,1,15,-3,40,5,0,0,-1,TR,97   
25,Akola,35,0,16,-3,45,7,0,0,0,1,83   
26,Amravati,35,1,17,-3,70,34,0,0,-2,TR,89   
27,Chandrapur,38,3,16,3,50,-1,0,0,-1,0,128  
28,Nagpur,35,1,16,-1,38,-5,0,0,-1,1,113  
29,Wardha,36,2,15,-4,45,10,0,0,-2,TR,109  
30,Yeotmal,34,1,15,-5,28,-10,0,0,-2,0,109  
31,Ahmedabad,30,-3,17,0,85,37,0,0,0,0,78   
32,Delhi (PLM),31,3,13,2,65,12,0,0,0,1,75   
33,Delhi (SFD),29,4,12,-1,75,9,0,0,-1,1,78   
34,Bangalore A.P,35,3,20,2,80,19,0,0,0,0,-
35,Hyderabad,37,4,19,-1,45,-12,0,0,-1,0,82   
