,0,1,2,3,4,5,6,7,8,9,10,11
0,Alibaug,32,2,20,2,50,-24,0,72,-31,191,226  
1,Bhira,35,3,21,4,80,5,0,195,19,369,490  
2,Dahanu,32,3,18,0,47,-17,0,27,-41,182,200  
3,Goa(Dabolim),34,-,22,-,55,-,0,138,-22,177,275  
4,Goa(Panjim),34,2,21,0,68,-5,0,105,-63,279.68,294  
5,Harnai,30,0,22,0,38,-19,0,225,102,237,252  
6,Mumbai (CLB),33,2,22,2,59,-17,0,127,41,176.87,216  
7,Mumbai (SCZ),34,2,20,2,36,-28,0,169,71,203.66,235  
8,Ratnagiri,34,2,20,0,40,-17,0,292,129,340,301  
9,Ahmednagar,-,-,9,-2,60,-6,0,53,-66,23,62   
10,Jalgaon,31,1,6,-6,50,-18,0,4,-62,34,75   
11,Jeur,31,0,15,2,45,21,0,32,-82,9,62   
12,Kolhapur,29,0,17,2,55,-15,0,112,-38,76,107  
13,Mahabaleshwar,24,-1,12,-2,65,-5,0,156,-38,654,582  
14,Malegaon,28,-2,9,-2,65,1,0,16,-67,54,56   
15,Nasik,28,-1,9,-1,40,-28,0,52,-30,61,68   
16,Pune,28,-1,10,-1,85,4,0,145,29,99,74   
17,Pune AP(LHG),29,-,13,-,46,-,0,143,41,73,-
18,Sangli,31,0,15,1,70,-3,00,105,-33,42,67   
19,Satara,31,3,12,-1,80,7,0,-,-,-,96   
20,Solapur,32,2,15,0,53,12,0,130,0,68,76   
21,Aurangabad,29,1,9,-2,70,9,0,69,-30,76,77   
22,Nanded,30,0,9,-3,70,2,0,7,-74,36,94   
23,Osmanabad,31,-,12,-,53,-,0,61,-52,62,82   
24,Parbhani,30,1,8,-6,40,-20,0,25,-75,73,97   
25,Akola,29,0,9,-4,66,2,0,45,-,81,83   
26,Amravati,28,-1,9,-6,54,0,0,40,-,109,89   
27,Brahmapuri,28,0,11,-1,55,-20,0,88,-,177,139  
28,Chandrapur,29,-1,12,-1,75,2,0,59,-,146,128  
29,Nagpur,28,0,6,-7,67,-1,0,29,-,123,113  
30,Wardha,29,0,7,-7,81,23,0,25,-,87,109  
31,Yeotmal,27,-1,8,-7,49,-1,0,98,-,109,109  
32,Ahmedabad,29,0,12,-1,56,-8,0,0,-29,72.73,78   
33,Delhi (PLM),15,-6,8,0,95,15,0,4,-31,40,75   
34,Delhi (SFD),16,-6,-,-,90,10,0,4,-27,55,78   
35,Bangalore A.P,28,2,15,-1,100,16,0,186,-75,56,-
36,Hyderabad,29,1,13,-2,55,17,0,117,8,64,82   
