,0,1,2,3,4,5,6,7,8,9,10,11
0,Alibaug,35,2,26,0,80,-5,1,22,-66,2,226  
1,Bhira,31,-3,23,-2,95,5,26,30,-96,3,490  
2,Dahanu,34,0,28,1,75,-5,0,27,-25,3,200  
3,Goa(Dabolim),32,-,-,-,-,-,-,-,-,-,275  
4,Goa(Panjim),34,2,26,1,80,-8,TR,175,-22,17.57,294  
5,Harnai,33,2,24,-1,90,3,9,31,-91,3,252  
6,Mumbai (CLB),35,2,28,1,81,-1,0,4,-79,0.43,216  
7,Mumbai (SCZ),34,1,25,-1,74,-6,TR,15,-64,1.5,235  
8,Ratnagiri,32,1,23,-2,95,3,22,46,-93,5,301  
9,Ahmednagar,36,0,23,1,75,2,0,0,-35,2,62   
10,Jalgaon,39,-1,25,-1,67,-7,0,0,-23,0,75   
11,Kolhapur,31,-1,23,1,85,0,0,0,-25,7,107  
12,Mahabaleshwar,22,-4,16,-1,100,4,11,37,-,9,582  
13,Malegaon,35,-3,17,-7,75,6,40,45,24,8,56   
14,Nasik,32,-3,23,0,90,12,0,5,13,2,68   
15,Pune,33,-1,23,0,75,-1,0,12,-39,2,74   
16,Pune AP(LHG),35,-,23,-,62,-,0,7,-31,3,-
17,Sangli,34,0,23,1,85,3,0,38,-10,11,67   
18,Satara,30,-2,23,0,85,8,0,15,-56,7,96   
19,Solapur,36,0,24,1,65,-8,0,5,-37,5,76   
20,Aurangabad,35,-2,23,0,80,7,7,8,-21,3,77   
21,Nanded,40,1,25,1,32,-35,0,18,-10,2,94   
22,Osmanabad,-,-,21,-,62,-,0,20,-32,5,82   
23,Parbhani,39,0,26,1,55,-14,0,6,-29,1,97   
24,Akola,39,-1,28,2,60,-4,0,4,-16,2,83   
25,Amravati,40,0,28,3,65,0,11,15,-3,3,89   
26,Brahmapuri,43,3,26,-1,72,11,2,2,-16,0,139  
27,Buldhana,-,-,24,-,75,2,14,14,-12,1,85   
28,Chandrapur,43,2,27,0,85,23,10,12,-4,1,128  
29,Nagpur,43,2,30,3,60,3,0,0,-24,1,113  
30,Wardha,43,3,29,3,91,30,0,3,-25,0,109  
31,Yeotmal,38,-1,25,0,53,9,0,0,-27,0,109  
32,Ahmedabad,39,-1,28,-1,72,-1,0,5,-9,0.76,78   
33,Delhi (PLM),42,1,31,3,32,-,0,0,-9,3,75   
34,Delhi (SFD),41,0,29,1,32,-21,0,1,-8,3,78   
35,Bangalore A.P,31,1,21,1,75,-10,0,5,-26,17,-
36,Hyderabad,38,2,26,2,55,-14,0,0,-23,2,82   
