,0,1,2,3,4,5,6,7,8,9,10,11
0,Alibaug,29,-1,27,2,90,2,1,774,-316,77,226  
1,Bhira,27,0,25,3,90,-7,56,1212,-910,121,490  
2,Dahanu,31,0,28,2,85,-3,0,588,-385,58,200  
3,Goa(Dabolim),-,-,-,-,-,-,1,911,-509,91,275  
4,Goa(Panjim),29,-1,26,1,86,-5,1,1740,198,174.03,294  
5,Harnai,29,0,26,-,80,-9,5,1146,-102,115,252  
6,Mumbai (CLB),30,0,27,2,89,0,3,534,-549,74.12,216  
7,Mumbai (SCZ),31,1,28,2,82,-4,1,865,-248,86.53,235  
8,Ratnagiri,28,-1,24,0,85,5,17,1878,374,188,301  
9,Ahmednagar,31,1,23,2,80,-2,0,82,-87,10,62   
10,Jalgaon,32,0,24,0,85,-1,-,-,-,-,75   
11,Jeur,32,-1,25,5,85,3,0,7,-159,1,62   
12,Kolhapur,24,-3,22,1,90,-3,16,177,-223,23,107  
13,Mahabaleshwar,20,0,17,0,100,1,81,1325,-1024,142,582  
14,Malegaon,33,2,17,-,85,-14,0,138,-47,17,56   
15,Nasik,28,-1,23,1,90,5,1,124,-105,13,68   
16,Pune,26,-2,23,1,80,-5,6,85,-181,9,74   
17,Pune AP(LHG),29,-,23,-,90,-,8,66,-145,8,-
18,Sangli,27,-2,23,1,85,0,1,99,-88,18,67   
19,Satara,27,0,23,1,90,5,3,72,-300,12,96   
20,Solapur,31,-1,23,1,85,3,1,108,-94,15,76   
21,Aurangabad,30,0,24,2,85,0,0,289,53,31,77   
22,Nanded,-,-,23,0,95,16,8,104,-201,11,94   
23,Osmanabad,31,-,20,-,90,-,1,157,-88,18,82   
24,Parbhani,30,-2,24,1,90,9,16,306,11,31,97   
25,Akola,32,0,25,1,85,3,0,269,-32,99,83   
26,Amravati,33,2,23,0,80,-2,0,265,-24,28,89   
27,Brahmapuri,31,0,25,2,85,-1,0,551,101,159,139  
28,Buldhana,-,-,23,2,90,4,0,212,-77,21,85   
29,Chandrapur,30,-2,25,1,90,8,3,313,-106,31,128  
30,Nagpur,33,2,25,1,90,6,0,351,-25,36,113  
31,Wardha,33,2,25,2,90,6,0,191,-193,19,109  
32,Yeotmal,30,0,22,-1,85,2,0,299,-75,30,109  
33,Ahmedabad,36,4,28,2,80,-7,0,107,-181,10.98,78   
34,Delhi (PLM),37,3,29,2,80,1,0,34,-165,6,75   
35,Delhi (SFD),37,3,29,3,75,-6,0,74,-106,11,78   
36,Bangalore A.P,27,-1,20,0,85,-3,0,45,-93,20,-
37,Hyderabad,28,-3,22,-1,95,15,115,215,5,23,82   
