,0,1,2,3,4,5,6,7,8,9,10,11
0,Alibaug,31,3,19,1,80,10,0,0,-1,0,226  
1,Bhira,37,-,11,-,85,-,0,0,-1,0,490  
2,Dahanu,27,-1,18,1,80,13,0,0,-1,0,200  
3,Goa(Panjim),34,3,20,0,84,12,0,0,0,0.0,294  
4,Harnai,29,1,21,-1,57,15,0,0,0,0,252  
5,Mumbai (CLB),30,1,21,1,77,5,0,0,-1,0.0,216  
6,Mumbai (SCZ),32,1,16,0,84,23,0,0,-1,0.0,235  
7,Ratnagiri,32,1,17,-2,80,12,0,0,0,0,301  
8,Ahmednagar,33,2,14,1,70,23,0,0,0,0,62   
9,Jalgaon,34,2,13,-1,53,5,0,0,-5,0,75   
10,Jeur,31,-2,18,4,55,6,0,0,-1,0,62   
11,Kolhapur,32,0,17,1,75,12,0,0,-2,0,107  
12,Mahabaleshwar,28,3,15,1,60,15,0,0,-1,0,582  
13,Nasik,32,2,12,1,75,12,0,0,-1,0,68   
14,Pune,32,1,13,2,85,29,0,0,-1,0,74   
15,Pune AP(LHG),32,-,15,-,70,-,0,0,0,0,-
16,Sangli,33,1,15,0,70,13,0,0,-1,0,67   
17,Satara,33,-,14,-,80,-,0,0,-1,0,96   
18,Solapur,33,1,16,-1,50,9,0,0,-4,0,76   
19,Nanded,32,0,16,1,75,25,0,1,-5,TR,94   
20,Osmanabad,31,-,14,-,55,-,0,0,-2,0,82   
21,Parbhani,32,0,14,-1,53,14,0,1,-5,TR,97   
22,Akola,33,2,14,-1,48,-1,0,11,-2,1,83   
23,Amravati,31,1,13,-4,64,22,0,TR,-12,TR,89   
24,Brahmapuri,33,3,13,-1,53,-13,0,0,-13,0,139  
25,Buldhana,30,1,17,-4,57,13,0,0,-9,0,85   
26,Chandrapur,33,2,15,0,72,8,0,0,-11,0,128  
27,Nagpur,31,0,12,4,55,3,0,8,-9,1,113  
28,Wardha,32,1,13,-3,55,16,0,0,-15,0,109  
29,Yeotmal,31,0,15,-2,53,10,0,0,-15,0,109  
30,Ahmedabad,29,-1,16,2,76,23,0,0,-2,0.0,78   
31,Delhi (PLM),24,1,12,4,95,18,0,10,-4,1,75   
32,Delhi (SFD),24,1,12,3,90,28,0,13,-12,1,78   
33,Bangalore A.P,29,-1,15,-1,90,23,0,0,-8,0,-
34,Hyderabad,32,2,18,2,80,13,0,0,-8,0,82   
