,0,1,2,3,4,5,6,7,8,9,10,11
0,Alibaug,29,-1,26,1,85,-3,1,930,-741,93,226  
1,Bhira,27,0,23,0,90,-8,66,2401,-1307,240,490  
2,Dahanu,27,-3,25,0,95,8,84,800,-703,80,200  
3,Goa(Dabolim),30,-,24,-,100,-,10,1285,-798,129,275  
4,Goa(Panjim),31,2,24,-1,91,0,12,2168,-110,216.85,294  
5,Harnai,29,0,26,1,85,-4,1,1475,-435,148,252  
6,Mumbai (CLB),29,-1,27,1,89,2,2,792,-818,99.90,216  
7,Mumbai (SCZ),30,0,25,0,83,-3,6,1099,-631,109.95,235  
8,Ratnagiri,29,0,24,0,90,1,3,2315,14,232,301  
9,Ahmednagar,27,-2,23,2,75,-7,0,88,-171,11,62   
10,Jalgaon,29,-2,23,0,95,7,1,250,-248,25,75   
11,Kolhapur,27,0,22,1,85,-7,3,453,-204,51,107  
12,Mahabaleshwar,19,-1,17,0,100,1,46,3960,-506,406,582  
13,Malegaon,29,-1,15,-7,89,-1,0,203,-94,23,56   
14,Nasik,25,-3,21,0,95,9,-1,282,-111,29,68   
15,Pune,27,-1,22,1,85,0,9,282,-127,29,74   
16,Pune AP(LHG),27,-,22,-,80,-,8,181,-156,20,-
17,Sangli,29,0,22,1,90,2,0,180,-103,26,67   
18,Satara,25,-2,21,0,85,0,1,323,-238,37,96   
19,Solapur,28,-3,23,1,75,-7,1,156,-182,21,76   
20,Aurangabad,29,0,23,2,85,0,0,331,-82,35,77   
21,Nanded,-,-,22,-,95,14,7,221,-333,22,94   
22,Osmanabad,25,-,18,-,95,-,7,211,-203,24,82   
23,Parbhani,26,-5,22,-1,85,-3,7,362,-181,37,97   
24,Akola,27,-4,23,-1,90,6,9,467,-38,120,83   
25,Amravati,25,-5,21,-2,100,13,15,525,3,54,89   
26,Brahmapuri,-,-,23,-,90,3,161,1347,488,192,139  
27,Buldhana,-,-,23,-,85,-1,-,290,-218,29,85   
28,Chandrapur,30,-1,23,-1,-,-,100,921,138,92,128  
29,Nagpur,27,-4,24,0,95,9,14,827,167,84,113  
30,Wardha,25,-5,24,1,95,9,11,389,-269,39,109  
31,Yeotmal,25,-4,19,-3,100,15,52,634,-31,63,109  
32,Ahmedabad,35,3,26,1,86,-2,0,315,-217,48.61,78   
33,Delhi (PLM),35,1,28,2,70,-12,0,143,-332,17,75   
34,Delhi (SFD),35,1,27,1,80,1,2,187,-232,19,78   
35,Bangalore A.P,30,2,19,-1,85,-4,0,91,-130,25,-
36,Hyderabad,28,-2,23,1,95,13,0,302,-59,32,82   
