,0,1,2,3,4,5,6,7,8,9,10,11
0,Alibaug,-,-,24,-,95,-,0,0,0,0,226  
1,Bhira,39,0,19,4,70,-8,0,0,-1,0,490  
2,Dahanu,33,0,24,0,85,12,0,0,0,0,200  
3,Goa(Dabolim),34,-,-,,-,-,-,-,-,-,275  
4,Goa(Panjim),34,1,26,0,75,0,0,0,-3,0.0,294  
5,Harnai,32,2,25,0,70,-5,0,0,-1,0,252  
6,Mumbai (CLB),33,1,25,0,85,8,0,0,0,0.0,216  
7,Mumbai (SCZ),33,0,23,0,80,10,0,0,0,0.0,235  
8,Ratnagiri,32,0,24,-1,85,12,0,0,0,0,301  
9,Ahmednagar,40,1,21,0,57,22,0,0,-6,0,62   
10,Jalgaon,41,0,-,-,70,-,0,0,-6,0,75   
11,Jeur,41,0,27,5,50,-4,0,0,-7,0,62   
12,Kolhapur,35,-2,24,2,85,15,0,21,5,2,107  
13,Mahabaleshwar,30,-2,19,0,57,17,0,13,-2,1,582  
14,Malegaon,42,2,23,2,42,4,0,0,-3,0,56   
15,Nasik,37,-1,21,2,47,6,0,0,-4,0,68   
16,Pune,38,0,21,1,55,7,0,0,-7,0,74   
17,Pune AP(LHG),40,-,22,-,50,-,0,0,-7,0,-
18,Sangli,37,2,24,2,80,9,0,20,8,2,67   
19,Satara,40,3,23,2,80,30,0,2,-4,0,96   
20,Solapur,-,-,25,-,55,5,TR,18,8,2,76   
21,Aurangabad,39,0,23,1,37,1,0,0,-7,0,77   
22,Nanded,-,-,25,-,45,9,0,0,-13,0,94   
23,Osmanabad,40,-,22,-,57,-,0,0,-8,0,82   
24,Parbhani,42,1,26,2,43,8,0,0,-14,0,97   
25,Akola,42,1,25,0,23,-9,0,0,-13,1,83   
26,Amravati,42,1,26,2,45,7,0,0,-19,0,89   
27,Brahmapuri,42,2,27,2,45,0,0,0,-25,0,139  
28,Buldhana,-,-,25,-,35,-4,0,0,-12,0,85   
29,Chandrapur,43,2,26,1,45,6,0,0,-29,0,128  
30,Nagpur,42,1,25,1,45,13,0,1,-25,1,113  
31,Wardha,43,2,26,2,75,46,0,0,-17,0,109  
32,Yeotmal,40,0,25,0,23,5,0,0,-24,0,109  
33,Ahmedabad,41,1,22,-2,63,7,0,0,0,0.0,78   
34,Delhi (PLM),31,-5,20,-1,57,12,-,-,-,-,75   
35,Delhi (SFD),30,-7,20,0,60,16,-,-,-,-,78   
36,Bangalore A.P,36,2,22,0,70,-2,0,1,-13,1,-
37,Hyderabad,38,0,25,0,63,12,0,0,-23,0,82   
