,0,1,2,3,4,5,6,7,8,9,10,11
0,Alibaug,30,-1,25,1,98,10,2,37,-14,187,226  
1,Bhira,29,-3,23,0,95,0,2,155,104,366,490  
2,Dahanu,32,0,25,0,85,2,0,14,-2,181,200  
3,Goa(Dabolim),29,-,-,-,-,-,21,136,99,177,275  
4,Goa(Panjim),30,0,24,0,95,6,14,96,49,278.74,294  
5,Harnai,28,-2,24,-1,95,10,4,173,135,231,252  
6,Mumbai (CLB),29,-2,26,1,92,4,TR,61,26,170.17,216  
7,Mumbai (SCZ),31,-1,25,0,83,1,7,93,63,196.01,235  
8,Ratnagiri,26,-5,22,-2,90,4,83,244,193,335,301  
9,Ahmednagar,27,-5,21,1,95,19,5,-,-,-,62   
10,Jalgaon,35,0,21,-1,75,-3,0,4,-9,34,75   
11,Jeur,30,-3,24,5,80,0,0,-,-,-,62   
12,Kolhapur,25,-5,22,1,90,4,13,66,55,72,107  
13,Mahabaleshwar,21,-4,17,1,98,13,17,98,47,537,582  
14,Malegaon,33,0,15,-5,98,23,0,24,3,54,56   
15,Nasik,30,-2,20,1,90,11,11,63,47,51,68   
16,Pune,30,-1,21,1,85,1,7,109,80,49,74   
17,Pune AP(LHG),30,-,22,-,99,-,6,138,113,41,-
18,Sangli,26,-6,21,0,98,12,-,-,-,-,67   
19,Satara,23,-7,21,1,98,14,3,133,102,59,96   
20,Solapur,28,-4,22,0,90,12,2,51,20,45,76   
21,Aurangabad,30,-2,21,1,80,9,0,52,33,58,77   
22,Nanded,29,-5,21,0,85,10,0,32,15,38,94   
23,Osmanabad,28,-,19,-,98,-,0,34,4,45,82   
24,Parbhani,31,-2,22,0,85,10,1,89,65,73,97   
25,Akola,34,0,23,0,85,14,0,-,-,-,83   
26,Amravati,31,-3,20,-2,85,14,0,-,-,-,89   
27,Brahmapuri,35,2,-,,-,-,-,-,-,-,139  
28,Buldhana,-,-,21,-,90,11,0,-,-,-,85   
29,Chandrapur,34,1,24,1,90,11,0,-,-,-,128  
30,Nagpur,35,2,23,1,75,1,0,-,-,-,113  
31,Wardha,34,1,23,1,90,17,0,-,-,-,109  
32,Yeotmal,32,0,20,-2,85,13,0,-,-,-,109  
33,Ahmedabad,35,-1,25,2,74,0,0,0,-4,77.53,78   
34,Delhi (PLM),36,1,21,0,65,-2,0,0,-11,39,75   
35,Delhi (SFD),36,2,20,-2,60,-7,0,0,-11,49,78   
36,Bangalore A.P,32,4,21,1,85,-2,0,1,-58,41,-
37,Hyderabad,31,0,23,1,85,8,0,71,52,60,82   
