,0,1,2,3,4,5,6,7,8,9,10,11
0,Alibaug,28,-1,25,0,85,-4,5,899,-653,90,226  
1,Bhira,26,-1,23,0,95,-3,70,2226,-1180,223,490  
2,Dahanu,31,1,26,1,85,-4,TR,703,-714,70,200  
3,Goa(Dabolim),29,-,-,-,-,-,13,1248,-727,125,275  
4,Goa(Panjim),30,1,24,0,97,5,18,2130,-35,213.01,294  
5,Harnai,29,0,25,1,95,6,27,1461,-332,146,252  
6,Mumbai (CLB),28,-1,25,0,90,1,5,742,-772,94.90,216  
7,Mumbai (SCZ),29,0,25,-1,84,-4,10,1005,-617,100.54,235  
8,Ratnagiri,30,2,23,-1,90,0,1,2267,116,227,301  
9,Ahmednagar,30,2,20,-4,70,20,-1,88,-156,11,62   
10,Jalgaon,28,-3,23,0,80,-9,3,248,-203,25,75   
11,Jeur,30,-1,24,4,80,-5,0,22,-216,2,62   
12,Kolhapur,27,1,22,1,90,-3,1,443,-168,50,107  
13,Mahabaleshwar,19,0,17,0,100,1,96,3790,-274,389,582  
14,Malegaon,28,-1,16,-8,80,-4,0,203,-74,23,56   
15,Nasik,27,-1,21,-2,90,1,1,273,-87,29,68   
16,Pune,28,1,22,0,85,-2,4,263,-118,27,74   
17,Pune AP(LHG),28,-,22,-,90,-,10,167,-147,18,-
18,Sangli,28,0,-,,-,-,-,-,-,-,67   
19,Satara,25,-1,20,-1,80,-7,7,318,-209,37,96   
20,Solapur,32,1,22,0,75,-8,1,154,-157,20,76   
21,Aurangabad,27,-2,21,0,85,-2,1,331,-47,35,77   
22,Nanded,31,0,21,-1,90,8,-1,185,-315,19,94   
23,Osmanabad,29,-,17,-,95,-,3,193,-185,22,82   
24,Parbhani,31,1,21,-3,75,-8,0,347,-143,-,97   
25,Akola,28,-2,23,-1,95,11,7,449,-17,118,83   
26,Amravati,25,5,20,-3,95,9,6,503,29,52,89   
27,Brahmapuri,29,-1,25,2,80,-7,1,883,108,171,139  
28,Buldhana,-,-,21,-,85,-3,0,286,-181,29,85   
29,Chandrapur,31,0,24,0,95,10,15,753,38,75,128  
30,Nagpur,27,-3,23,-1,90,5,10,803,202,81,113  
31,Wardha,27,-3,23,0,90,4,4,366,-227,37,109  
32,Yeotmal,25,-4,20,-2,90,4,4,566,-43,57,109  
33,Ahmedabad,26,-5,24,-1,96,8,68,255,-230,42.62,78   
34,Delhi (PLM),37,3,27,1,80,-1,0,127,-290,15,75   
35,Delhi (SFD),35,2,27,0,80,0,0,136,-216,17,78   
36,Bangalore A.P,28,1,20,0,85,-5,0,79,-119,24,-
37,Hyderabad,31,-2,22,0,75,-8,TR,297,-32,31,82   
