,0,1,2,3,4,5,6,7,8,9,10,11
0,Alibaug,33,1,23,-1,85,2,0,72,-5,191,226  
1,Bhira,37,4,21,-1,85,-2,0,186,85,369,490  
2,Dahanu,34,1,26,2,85,9,0,27,-17,182,200  
3,Goa(Dabolim),33,-,23,-,80,-,0,136,61,177,275  
4,Goa(Panjim),33,1,22,-2,87,1,0,97,12,278.66,294  
5,Harnai,31,0,25,0,50,-26,0,225,151,237,252  
6,Mumbai (CLB),35,2,25,0,90,5,0,124,64,176.53,216  
7,Mumbai (SCZ),35,2,23,-1,77,1,0,168,102,203.57,235  
8,Ratnagiri,34,2,19,-4,65,-13,0,292,198,340,301  
9,Ahmednagar,33,0,17,-2,85,15,0,52,-5,23,62   
10,Jalgaon,37,2,15,-5,53,-18,0,4,-31,34,75   
11,Jeur,33,-1,-,,-,-,-,12,-42,7,62   
12,Kolhapur,33,1,19,-2,65,-13,0,89,17,74,107  
13,Mahabaleshwar,25,-1,17,1,45,-27,0,149,40,542,582  
14,Malegaon,34,0,14,-5,85,17,0,24,-17,54,56   
15,Nasik,32,-1,18,1,85,14,0,91,49,54,68   
16,Pune,32,0,17,-1,70,-8,0,119,64,50,74   
17,Pune AP(LHG),32,-,18,-,80,-,0,140,94,41,-
18,Sangli,34,1,18,-2,75,-5,0,74,-1,39,67   
19,Satara,34,3,17,-2,85,12,0,193,132,65,96   
20,Solapur,-,-,17,-,55,-13,0,117,48,52,76   
21,Aurangabad,33,1,20,1,70,8,0,52,13,58,77   
22,Nanded,34,0,17,3,65,-5,0,32,-10,38,94   
23,Osmanabad,33,-,16,-,60,-,0,34,-31,45,82   
24,Parbhani,34,1,16,-5,57,-11,0,89,33,73,97   
25,Akola,35,1,20,-1,65,0,0,45,-,81,83   
26,Amravati,33,-,20,-,60,-3,0,30,-,107,89   
27,Brahmapuri,35,-,22,-,80,1,0,29,-,171,139  
28,Chandrapur,33,-,21,-,80,4,0,44,-,145,128  
29,Nagpur,35,2,16,-4,60,-8,0,9,-,121,113  
30,Wardha,35,-,17,-,75,8,0,22,-,87,109  
31,Yeotmal,32,-,15,-,65,4,0,92,-,109,109  
32,Ahmedabad,36,0,20,-2,60,-8,0,0,-15,77.53,78   
33,Delhi (PLM),35,1,18,-2,80,15,0,0,-18,39,75   
34,Delhi (SFD),35,2,19,-1,70,5,0,0,-18,49,78   
35,Bangalore A.P,28,-1,19,0,90,8,3,26,-107,44,-
36,Hyderabad,32,1,18,-3,60,-10,0,72,29,60,82   
