,0,1,2,3,4,5,6,7,8,9,10,11
0,Alibaug,31,1,26,1,90,2,1,781,-459,78,226  
1,Bhira,27,0,25,3,95,-2,20,1312,-1244,131,490  
2,Dahanu,31,1,25,-1,80,8,0,610,-500,61,200  
3,Goa(Dabolim),29,-,-,-,-,-,0,960,-662,96,275  
4,Goa(Panjim),30,1,25,1,89,-2,TR,1784,3,178.4,294  
5,Harnai,29,-,24,-,90,-,14,1197,-230,120,252  
6,Mumbai (CLB),31,1,25,0,95,7,5,548,-673,75.54,216  
7,Mumbai (SCZ),31,1,26,1,83,-3,1,889,-391,88.94,235  
8,Ratnagiri,29,-,24,-,80,-,2,1972,231,197,301  
9,Ahmednagar,29,0,24,0,90,0,0,84,-112,10,62   
10,Jalgaon,28,-4,23,-1,90,4,2,180,-145,18,75   
11,Jeur,29,-4,23,3,85,3,0,7,-185,1,62   
12,Kolhapur,25,-2,22,1,95,3,6,263,-207,32,107  
13,Mahabaleshwar,19,-1,18,1,100,1,20,1756,-1177,185,582  
14,Malegaon,29,-1,17,-5,80,0,1,41,-74,17,56   
15,Nasik,28,0,22,0,95,7,4,138,-129,15,68   
16,Pune,28,0,22,0,85,0,1,95,-209,10,74   
17,Pune AP(LHG),29,-,23,-,80,-,TR,73,-169,9,-
18,Sangli,28,-1,23,1,90,3,0,111,-108,19,67   
19,Satara,28,2,22,1,85,0,1,85,-337,13,96   
20,Solapur,29,-3,23,1,75,-7,0,113,-125,16,76   
21,Aurangabad,27,-2,23,2,90,5,0,299,18,32,77   
22,Nanded,29,-4,22,-1,85,5,0,149,-218,15,94   
23,Osmanabad,26,-,19,-,85,-,0,163,-128,19,82   
24,Parbhani,28,-,23,-,85,-,0,328,-31,33,97   
25,Akola,26,-5,23,-2,95,7,21,382,31,111,83   
26,Amravati,26,-5,21,-2,98,13,11,365,30,38,89   
27,Brahmapuri,-,-,24,-,91,6,1,609,73,158,139  
28,Buldhana,-,-,22,-,96,11,12,257,-84,26,85   
29,Chandrapur,27,-5,25,1,96,14,4,652,141,65,128  
30,Nagpur,28,-3,23,-1,98,15,6,537,91,55,113  
31,Wardha,28,-3,23,0,95,13,4,250,-196,25,109  
32,Yeotmal,27,-3,20,-3,98,15,1,533,99,53,109  
33,Ahmedabad,36,4,27,2,75,-12,0,107,-248,27.79,78   
34,Delhi (PLM),34,0,-,,-,-,-,-,-,-,75   
35,Delhi (SFD),35,1,28,1,85,7,12,87,-144,12,78   
36,Bangalore A.P,27,-1,20,0,85,-3,12,58,-103,22,-
37,Hyderabad,29,-2,23,1,75,-5,TR,233,-33,25,82   
