,0,1,2,3,4,5,6,7,8,9,10,11
0,Alibaug,33,0,22,1,95,22,0,72,-20,191,226  
1,Bhira,37,4,21,2,90,15,0,195,47,369,490  
2,Dahanu,31,-1,21,0,75,11,0,27,-30,182,200  
3,Goa(Dabolim),32,-,24,-,90,-,0,138,5,177,275  
4,Goa(Panjim),33,0,24,1,85,10,0,105,-37,279.68,294  
5,Harnai,32,0,23,-1,75,14,0,225,121,237,252  
6,Mumbai (CLB),34,1,23,0,90,12,0,127,49,176.87,216  
7,Mumbai (SCZ),33,0,21,-1,74,12,0,169,82,203.66,235  
8,Ratnagiri,33,0,20,-2,85,24,0,292,156,340,301  
9,Ahmednagar,33,2,17,1,55,-12,0,53,-39,23,62   
10,Jalgaon,34,1,16,0,57,-5,0,4,-43,34,75   
11,Jeur,33,1,22,7,55,-15,0,32,-61,9,62   
12,Kolhapur,31,0,20,2,80,9,0,112,-14,42,107  
13,Mahabaleshwar,27,2,16,1,80,16,0,156,-10,654,582  
14,Malegaon,31,-,-,-,-,-,-,-,-,-,56   
15,Nasik,-,-,17,3,55,-6,0,92,28,54,68   
16,Pune,32,2,17,2,70,-5,0,145,48,53,74   
17,Pune AP(LHG),32,-,17,-,60,-,0,143,63,73,-
18,Sangli,31,0,21,4,75,1,105,14,42,-,67   
19,Satara,33,4,18,2,85,12,0,207,85,66,96   
20,Solapur,33,2,20,2,60,-5,0,130,14,68,76   
21,Aurangabad,31,1,17,2,65,5,0,69,0,76,77   
22,Nanded,31,0,18,3,75,9,0,7,-61,36,94   
23,Osmanabad,31,-,16,-,65,-,0,61,-43,62,82   
24,Parbhani,31,0,15,-2,60,-3,0,25,-58,73,97   
25,Akola,33,1,17,0,60,1,0,45,-,81,83   
26,Amravati,29,-2,14,-4,67,14,0,38,-,108,89   
27,Brahmapuri,31,0,16,-1,71,2,88,-,177,-,139  
28,Buldhana,-,-,19,2,66,8,0,70,-,59,85   
29,Chandrapur,30,-1,16,-1,80,7,0,59,-,146,128  
30,Nagpur,31,0,13,-3,90,27,0,29,-,123,113  
31,Wardha,31,0,13,-4,80,19,0,23,-,87,109  
32,Yeotmal,30,0,14,-4,60,8,0,98,-,109,109  
33,Ahmedabad,34,0,15,-2,65,7,0,0,-20,72.73,78   
34,Delhi (PLM),31,2,15,1,90,25,0,0,-24,39,75   
35,Delhi (SFD),31,2,14,1,95,26,0,0,-22,57,78   
36,Bangalore A.P,28,1,18,0,70,-11,0,197,-29,53,-
37,Hyderabad,30,1,16,-2,53,16,0,117,24,64,82   
