,0,1,2,3,4,5,6,7,8,9,10,11
0,Alibaug,31,1,24,0,90,0,0,1833,-213,183,226  
1,Bhira,33,2,23,1,90,4,0,2498,-1082,350,490  
2,Dahanu,31,0,25,1,90,3,0,1707,-133,171,200  
3,Goa(Dabolim),30,-,-,,-,-,-,-,-,-,275  
4,Goa(Panjim),31,1,23,-1,92,2,0,2688,77,268.83,294  
5,Harnai,30,1,23,-2,75,-14,0,2137,-157,214,252  
6,Mumbai (CLB),31,0,25,0,95,5,1,1433,-547,164.06,216  
7,Mumbai (SCZ),31,-1,25,0,84,2,2,1854,-306,185.41,235  
8,Ratnagiri,30,0,21,-3,90,1,0,3103,377,310,301  
9,Ahmednagar,28,-3,19,-2,87,4,1,156,-257,18,62   
10,Jalgaon,34,0,23,0,80,-1,0,335,-306,33,75   
11,Jeur,32,-1,24,4,85,0,0,57,-355,6,62   
12,Kolhapur,30,1,20,-1,95,6,0,590,-200,65,107  
13,Mahabaleshwar,22,0,15,-1,97,7,TR,5172,-271,527,582  
14,Malegaon,31,-2,15,-7,90,8,15,479,66,51,56   
15,Nasik,27,-3,21,0,90,5,3,441,-80,45,68   
16,Pune,31,1,19,-2,85,0,0,377,-144,39,74   
17,Pune AP(LHG),30,-,19,-,90,-,0,249,-199,27,-
18,Sangli,32,2,19,-1,85,-3,0,224,-171,31,67   
19,Satara,31,1,17,-3,95,10,0,369,-314,42,96   
20,Solapur,34,1,23,1,85,4,0,347,-170,40,76   
21,Aurangabad,29,-2,22,1,90,12,14,512,-73,53,77   
22,Nanded,31,-2,21,-1,95,17,0,351,-428,35,94   
23,Osmanabad,30,-,19,-,97,-,12,394,-219,42,82   
24,Parbhani,30,-2,23,0,93,14,4,641,-136,65,97   
25,Akola,33,0,24,0,90,13,0,741,57,74,83   
26,Amravati,31,-1,21,-2,95,19,0,1009,-,102,89   
27,Brahmapuri,31,-1,24,0,95,11,7,1659,496,201,139  
28,Buldhana,-,-,21,-,90,10,0,417,-,42,85   
29,Chandrapur,29,-4,26,2,87,8,3,1349,-,135,128  
30,Nagpur,32,-1,23,0,80,3,1,1191,267,120,113  
31,Wardha,32,0,23,1,97,19,0,682,-,68,109  
32,Yeotmal,29,-2,20,-2,87,12,0,911,-,91,109  
33,Ahmedabad,33,-1,25,1,84,4,5,595,-127,76.63,78   
34,Delhi (PLM),35,1,23,-1,80,8,0,363,-291,39,75   
35,Delhi (SFD),35,1,23,-1,85,15,0,458,-103,49,78   
36,Bangalore A.P,32,3,19,1,75,-13,0,230,-122,39,-
37,Hyderabad,31,0,23,1,85,6,0,502,-53,52,82   
