,0,1,2,3,4,5,6,7,8,9,10,11
0,Alibaug,29,0,25,0,95,6,7,1318,-528,132,226  
1,Bhira,28,1,24,1,95,-3,56,2736,-1426,274,490  
2,Dahanu,29,-1,26,1,95,7,98,1059,-594,106,200  
3,Goa(Dabolim),26,-,-,,-,-,-,-,-,-,275  
4,Goa(Panjim),26,-3,23,-1,94,2,55,2498,66,249.85,294  
5,Harnai,29,0,24,0,95,7,17,1852,-241,185,252  
6,Mumbai (CLB),29,0,25,0,95,6,24,1115,-663,132.18,216  
7,Mumbai (SCZ),29,0,25,1,95,8,12,1316,-612,131.56,235  
8,Ratnagiri,28,-1,22,-2,95,4,29,2645,133,265,301  
9,Ahmednagar,30,1,22,2,85,4,0,123,-179,14,62   
10,Jalgaon,32,1,23,0,95,6,4,292,-270,29,75   
11,Jeur,31,-1,26,7,70,-15,0,23,-280,2,62   
12,Kolhapur,29,2,21,0,95,4,17,506,-206,56,107  
13,Mahabaleshwar,21,1,18,2,99,0,32,4326,-673,442,582  
14,Malegaon,31,2,17,-5,95,13,33,357,21,39,56   
15,Nasik,30,2,23,-,95,8,2,330,-104,34,68   
16,Pune,29,-,22,1,80,-5,17,340,-103,35,74   
17,Pune AP(LHG),31,-,22,-,90,-,3,199,-170,22,-
18,Sangli,30,1,22,1,95,7,1,185,-126,27,67   
19,Satara,29,2,22,1,85,0,TR,326,-278,38,96   
20,Solapur,31,0,23,2,75,-6,0,216,-182,27,76   
21,Aurangabad,29,0,23,2,95,9,6,432,-49,45,77   
22,Nanded,30,-1,21,1,90,8,0,293,-352,29,94   
23,Osmanabad,27,-,20,-,97,-,1,233,-258,26,82   
24,Parbhani,30,-1,23,-1,85,2,6,404,-240,41,97   
25,Akola,32,2,25,1,-,-,12,-,-,-,83   
26,Amravati,31,1,22,-1,90,4,0,613,23,63,89   
27,Brahmapuri,34,4,26,3,90,3,2,1561,573,195,139  
28,Chandrapur,32,1,24,1,95,12,4,1195,278,120,128  
29,Nagpur,33,2,25,2,75,-10,0,863,95,88,113  
30,Wardha,32,2,24,1,95,11,0,416,-350,42,109  
31,Yeotmal,31,2,21,-1,85,1,2,717,-41,72,109  
32,Ahmedabad,33,1,25,0,98,10,5,361,-248,53.14,78   
33,Delhi (PLM),35,1,25,0,85,7,0,338,-205,37,75   
34,Delhi (SFD),35,1,27,1,80,4,0,403,-53,44,78   
35,Bangalore A.P,28,0,19,0,85,-3,TR,229,-37,39,-
36,Hyderabad,30,0,23,1,90,9,4,400,-23,42,82   
