,0,1,2,3,4,5,6,7,8,9,10,11
0,Alibaug,30,1,26,1,90,1,9,911,-681,91,226  
1,Bhira,-,-,25,-,85,-14,6,2241,-1274,224,490  
2,Dahanu,31,1,27,2,90,2,1,708,-739,71,200  
3,Goa(Panjim),31,2,25,1,90,-02,TR,2137,-68,213.7,294  
4,Harnai,29,0,26,2,85,-4,TR,1462,-364,146,252  
5,Mumbai (CLB),29,0,27,1,92,03,13,758,-795,96.5,216  
6,Mumbai (SCZ),31,1,26,1,85,-02,1,1010,-650,101,235  
7,Ratnagiri,29,1,23,-1,90,-1,10,2279,82,228,301  
8,Ahmednagar,32,3,20,-1,75,-8,0,88,-160,11,62   
9,Jalgaon,29,-2,23,0,90,2,0,249,-211,25,75   
10,Jeur,32,1,24,4,80,-5,0,23,-219,2,62   
11,Kolhapur,28,2,22,1,90,-3,-1,444,-182,50,107  
12,Mahabaleshwar,19,-1,17,0,99,0,6,3809,-385,390,582  
13,Malegaon,29,-1,16,-6,85,3,0,203,-77,23,56   
14,Nasik,27,-1,21,0,90,3,1,277,-92,29,68   
15,Pune,29,2,22,0,80,-6,TR,263,-127,27,74   
16,Pune AP(LHG),29,-,22,-,80,-,2,168,-153,19,-
17,Sangli,-,-,21,-,90,1,0,161,-113,24,67   
18,Satara,28,2,21,0,95,9,1,319,-222,37,96   
19,Solapur,34,3,23,1,80,-2,0,154,-165,20,76   
20,Aurangabad,28,-1,21,0,90,4,0,331,-57,35,77   
21,Nanded,30,-1,21,-1,95,13,0,186,-327,19,94   
22,Osmanabad,31,-,18,-,85,-,0,193,-197,22,82   
23,Parbhani,31,0,21,-2,80,-3,2,349,-156,35,97   
24,Akola,28,-3,24,0,75,-9,0,449,-26,118,83   
25,Amravati,-,-,21,-,90,3,0,505,22,52,89   
26,Brahmapuri,-,-,25,-,95,7,0,883,80,172,139  
27,Buldhana,-,-,21,-,95,8,0,286,-190,29,85   
28,Chandrapur,29,-1,24,0,90,5,TR,755,19,76,128  
29,Nagpur,30,-1,24,0,85,0,TR,803,187,82,113  
30,Wardha,29,-1,24,-2,90,4,0,366,-241,37,109  
31,Yeotmal,27,-2,20,-2,80,-5,0,566,-57,57,109  
32,Ahmedabad,29,-3,24,-1,89,01,-1,311,-182,48.2,78   
33,Delhi (PLM),33,-1,27,-1,80,-2,0,143,-291,17,75   
34,Delhi (SFD),33,-1,27,-1,85,-5,3,155,-209,19,78   
35,Bangalore A.P,30,3,20,0,90,0,0,88,-116,25,-
36,Hyderabad,32,2,23,1,80,-2,TR,30,-41,31,82   
