02/06/2014,0.0
03/06/2014,0.0
04/06/2014,0.0
05/06/2014,0.2
06/06/2014,0.0
07/06/2014,0.0
08/06/2014,0.0
09/06/2014,0.0
10/06/2014,0.0
11/06/2014,0.0
12/06/2014,1.1
13/06/2014,0.2
14/06/2014,8.2
15/06/2014,21.4
16/06/2014,16.6
17/06/2014,6.3
18/06/2014,0.3
19/06/2014,0.0
20/06/2014,0.0
21/06/2014,0.3
22/06/2014,0.0
23/06/2014,0.4
24/06/2014,0.0
26/06/2014,0.0
27/06/2014,0.2
28/06/2014,0.0
29/06/2014,0.0
29/06/2014,0.0
30/06/2014,0.0
01/07/2014,2.0
02/07/2014,22.8
03/07/2014,154.8
04/07/2014,59.4
05/07/2014,11.2
06/07/2014,10.2
07/07/2014,0.0
08/07/2014,84.3
09/07/2014,47.0 
10/07/2014,111.4
11/07/2014,101.0
12/07/2014,82.0
13/07/2014,85.1
14/07/2014,27.2
15/07/2014,56.2
16/07/2014,228.4
17/07/2014,21.2
18/07/2014,31.0
19/07/2014,5.4
20/07/2014,6.7
21/07/2014,4.8
22/07/2014,7.5
23/07/2014,6.8
24/07/2014,2.2
25/07/2014,4.3
26/7/2014,4.4
27/07/2014,4.2
28/07/2014,80.6
29/07/2014,26.6
30/07/2014,23.0
31/07/2014,43.7
02/08/2014,5.3
17/08/2014,1.2
24/08/2014,1.2
28/08/14,10.4
29/8/14,22.2
30/08/14,4.0
05/09/2014,11.2
13/09/2014,2.2
27/09/14,0.0
28/09/14,0.0
29/09/14,0.0
30/09/14,0.0
06/10/2014,0.0
07/10/14,0.0
08/10/2014,2.2
09/10/2014,0.0
10/10/2014,0.0
11/10/2014,0.0
13/10/14,0.0
14/10/2014,0.0
15/10/2014,0.0
20/10/2014,0.0
21/10/2014,0.0
22/10/2014,0.0
