02/01/2013,0.0
16/01/2013,0.0
23/01/2013,0.0
30/01/2013,0.0
06/02/2013,0.0
13/02/2013,0.0
27/02/2013,0.0
13/03/2013,0.0
20/03/2013,0.0
27/03/2013,0.0
03/04/2013,0.0
10/04/2013,0.0
24/04/2013,0.0
01/05/2013,0.0
08/05/2013,0.0
15/05/2013,0.0
29/05/2013,0.0
30/05/2013,0.0
31/05/2013,0.0
01/06/2013,0.0
02/06/2013,0.0
03/06/2013,8.6
07/06/2013,0.5
08/06/2013,64.8
09/06/2013,44.9
10/06/2013,181.1
11/06/2013,78.5
12/06/2013,5.5
13/06/2013,14.3
14/06/2013,16.2
15/06/2013,101.5
16/06/2013,87.7
17/06/2013,151.2
18/06/2013,18.5
19/06/2013,48.1
20/06/2013,7.8
21/06/2013,3.8
22/06/2013,0.3
23/06/2013,5.6
24/06/2013,24.5
25/06/2013,68.4
26/06/2013,57.6
27/06/2013,5.0
28/06/2013,16.0
29/06/2013,12.6
30/06/2013,5.8
01/07/2013,2.1
2/07/2013,17.0
3/07/2013,2.9
4/07/2013,0.8
05/07/2013,2.0
06/07/2013,2.3
07/07/2013,9.9
08/07/2013,7.0
09/07/2013,27.3
11/07/2013,41.0
12/07/2013,35.4
13/07/2013,107.8
14/07/2013,15.4
15/07/2013,0.0
16/07/2013,8.9
17/07/2013,19.2
18/07/2013,55.6
19/07/2013,17.8
20/07/2013,78.9
21/07/2013,99.0
22/07/2013,21.5
23/07/2013,58.3
24/07/2013,215.6
25/07/2013,28.2
26/07/2013,7.1
27/07/2013,6.2
28/07/2013,4.0
29/07/2013,4.8
30/07/2013,4.5
31/07/2013,31.0
01/08/2013,4.4
02/08/2013,92.3
03/08/2013,9.7
04/08/2013,7.2
05/08/2013,2.2
06/08/2013,0.0
07/08/2013,11.4
08/08/2013,11.7
09/08/2013,6.6
10/08/2013,4.3
11/08/2013,2.4
12/08/2013,9.0
13/08/2013,5.5
15/08/2013,11.0
16/08/2013,3.2
17/08/2013,6.2
18/08/2013,5.0
19/08/2013,3.0
20/08/2013,0.7
21/08/2013,0.0
22/08/2013,0.5
24/08/2013,10.4
25/08/2013,3.2
26/08/2013,10.1
27/08/2013,3.7
28/08/2013,0.0
29/08/2013,5.4
30/08/2013,3.7
31/08/2013,14.0
01/09/2013,1.2
02/09/2013,0.0
04/09/2013,1.9
05/09/2013,0.1
06/09/2013,6.0
07/09/2013,0.8
08/09/2013,1.2
09/09/2013,0.0
10/09/2013,2.0
11/09/2013,3.9
12/09/2013,5.1
13/09/2013,2.8
14/09/2013,0.0
15/09/2013,5.5
16/09/2013,43.9
17/09/2013,5.7
18/09/2013,4.3
19/09/2013,27.4
20/09/2013,4.1
21/09/2013,0.0
22/09/2013,0.0
23/09/2013,0.0
24/09/2013,19.3
25/09/2013,33.2
26/09/2013,1.5
27/09/2013,13.7
28/09/2013,4.9
29/09/2013,2.2
30/09/2013,0.0
01/10/2013,0.0
02/10/2013,2.1
03/10/2013,0.0
04/10/2013,0.0
05/10/2013,0.0
06/10/2013,0.0
07/10/2013,18.8
08/10/2013,12.7
09/10/2013,0.0
10/10/2013,0.0
11/10/2013,4.2
13/10/2013,12.5
12/10/2013,0.0
12/10/2013,0.0
14/10/2013,0.0
15/10/2013,10.9
16/10/2013,20.3
17/10/2013,3.8
18/10/2013,0.0
19/10/2013,0.0
20/10/2013,0.0
22/10/2013,0.0
23/10/2013,0.0
24/10/2013,0.0
25/10/2013,0.0
26/10/2013,0.0
27/10/2013,0.0
28/10/2013,0.0
29/10/2013,0.0
30/10/2013,0.0
31/10/2013,0.0
