,0,1,2,3,4,5,6,7,8,9,10,11
0,Alibaug,37,5,25,2,75,-7,0,83,1,162,226  
1,Bhira,38,5,20,-2,90,6,0,0,-115,297,490  
2,Dahanu,36,3,26,3,76,4,0,6,-43,151,200  
3,Goa(Panjim),36,4,25,-1,85,1,0,55,-52,241.48,294  
4,Harnai,36,5,26,1,75,0,0,142,57,219,252  
5,Mumbai (CLB),35,3,27,2,80,-3,0,73,6,169.55,216  
6,Mumbai (SCZ),37,3,24,0,68,-5,0,31,-45,186.68,235  
7,Ratnagiri,37,5,24,1,76,1,0,95,-12,235,301  
8,Ahmednagar,37,4,20,1,77,9,0,36,-31,37,62   
9,Jalgaon,37,2,20,1,71,3,0,4,-33,50,75   
10,Kolhapur,34,3,22,2,73,-5,0,76,-13,69,107  
11,Mahabaleshwar,29,3,18,2,60,-10,0,212,83,432,582  
12,Malegaon,36,3,22,4,63,-3,0,2,-46,44,56   
13,Nasik,34,2,19,2,76,10,0,30,-19,62,68   
14,Pune,34,2,19,1,82,5,0,77,7,72,74   
15,Pune AP(LHG),34,-,20,-,44,-,0,71,13,57,-
16,Sangli,35,2,22,2,82,2,0,62,-26,53,67   
17,Satara,33,2,21,2,73,1,0,101,20,64,96   
18,Solapur,36,3,22,1,68,-1,0,38,-42,39,76   
19,Aurangabad,33,1,20,2,54,-8,0,29,-18,58,77   
20,Nanded,37,4,17,-2,65,-4,0,1,-48,41,94   
21,Osmanabad,33,-,18,-,40,-,0,74,-1,56,82   
22,Parbhani,36,3,19,-1,59,-9,0,6,-62,63,97   
23,Akola,37,4,21,0,54,-10,0,5,-,90,83   
24,Amravati,35,1,22,1,55,-5,0,0,-,109,89   
25,Buldhana,35,5,21,1,59,-5,0,0,-,85,85   
26,Chandrapur,37,4,23,2,64,-11,0,0,-,129,128  
27,Nagpur,36,3,21,1,74,5,0,0,-,127,113  
28,Wardha,37,4,21,1,72,8,0,0,-,111,109  
29,Yeotmal,35,3,20,0,56,-3,0,0,-,102,109  
30,Ahmedabad,37,2,23,3,65,1,0,0,-16,61.38,78   
31,Delhi (PLM),37,4,21,3,71,8,0,0,-18,65,75   
32,Delhi (SFD),36,3,21,3,78,13,0,0,-20,55,78   
33,Bangalore A.P,34,6,23,4,100,17,0,12,-145,61,-
34,Hyderabad,33,2,21,1,69,-4,0,55,-11,55,82   
