,0,1,2,3,4,5,6,7,8,9,10,11
0,Alibaug,30,0,20,0,75,-1,0,22,21,2,226  
1,Bhira,-,-,17,-,55,-20,0,53,53,5,490  
2,Dahanu,30,0,20,0,50,-13,0,9,9,1,200  
3,Goa(Panjim),32,0,22,-1,87,8,0,43,43,4.28,294  
4,Harnai,30,1,20,-3,57,-8,0,53,53,5,252  
5,Mumbai (CLB),30,-1,21,0,75,-2,0,13,13,1.30,216  
6,Mumbai (SCZ),34,1,17,-3,71,4,0,11,11,1.13,235  
7,Ratnagiri,32,0,18,-3,75,5,0,49,49,5,301  
8,Ahmednagar,35,0,11,-5,75,30,0,19,19,2,62   
9,Jalgaon,30,-6,14,-3,70,21,0,36,36,4,75   
10,Jeur,33,-4,16,-1,40,-12,0,5,5,1,62   
11,Kolhapur,34,-1,20,1,70,10,0,44,44,4,107  
12,Mahabaleshwar,29,0,16,-1,50,8,0,63,63,6,582  
13,Malegaon,33,-2,15,-1,70,26,0,19,19,2,56   
14,Nasik,33,-1,12,-3,65,24,0,29,26,3,68   
15,Pune,33,-1,13,-2,80,13,0,55,54,5,74   
16,Pune AP(LHG),34,-,16,-,65,-,0,58,57,6,-
17,Sangli,33,-2,18,0,75,10,0,29,29,3,67   
18,Satara,-,-,26,-,90,37,0,31,31,3,96   
19,Solapur,37,1,18,-3,45,-3,0,14,13,1,76   
20,Aurangabad,33,-1,15,-2,55,16,0,31,29,3,77   
21,Nanded,32,-4,11,-7,50,5,0,29,28,3,94   
22,Osmanabad,35,-,15,-,40,-,0,23,21,2,82   
23,Parbhani,35,0,16,-4,47,-8,0,38,36,4,97   
24,Akola,33,-2,15,-4,56,16,0,31,-,9,83   
25,Amravati,31,-4,18,-2,56,13,0,71,-,12,89   
26,Brahmapuri,34,0,19,0,52,-5,0,45,-,7,139  
27,Buldhana,30,-2,16,-3,47,7,0,27,-,7,85   
28,Chandrapur,-,-,18,-,36,14,0,46,-,5,128  
29,Nagpur,33,-1,15,-3,45,2,0,38,-,5,113  
30,Wardha,33,-2,17,-2,59,17,0,63,0,9,109  
31,Yeotmal,31,-3,15,-5,41,5,0,101,-,15,109  
32,Ahmedabad,33,-1,16,-1,64,15,0,28,28,2.84,78   
33,Delhi (PLM),26,-1,14,1,80,14,0,99,99,10,75   
34,Delhi (SFD),-,-,14,-,80,16,0,82,78,8,78   
35,Bangalore A.P,31,-1,-,,-,-,-,-,-,-,-
36,Hyderabad,33,-1,23,2,85,28,0,19,17,2,82   
