,0,1,2,3,4,5,6,7,8,9,10,11
0,Alibaug,31,1,25,0,85,-3,0,1372,-552,139,226  
1,Bhira,-,-,21,-,99,1,0,2469,-1882,257,490  
2,Dahanu,32,2,24,-1,75,-12,0,1312,-422,132,200  
3,Goa(Panjim),32,3,25,1,95,4,0,2004,-492,208.70,294  
4,Harnai,31,2,25,1,80,-8,0,1827,-347,188,252  
5,Mumbai (CLB),31,1,26,1,81,-6,0,1349,-500,136.65,216  
6,Mumbai (SCZ),32,2,24,0,77,-9,0,1629,-395,164.15,235  
7,Ratnagiri,32,3,23,-1,80,-10,0,1773,-829,182,301  
8,Ahmednagar,-,-,21,-,85,5,8,141,-184,16,62   
9,Jalgaon,35,4,24,1,75,-12,0,265,-331,35,75   
10,Jeur,-,-,23,-,80,-2,0,49,-274,11,62   
11,Kolhapur,32,5,21,0,85,-5,0,352,-380,54,107  
12,Mahabaleshwar,26,6,16,0,90,-9,0,3498,-1718,376,582  
13,Malegaon,33,3,22,1,85,4,0,237,-124,27,56   
14,Nasik,31,3,19,1,80,-6,0,298,-161,35,68   
15,Pune,33,5,21,0,75,-7,0,297,-161,47,74   
16,Pune AP(LHG),35,-,22,-,85,-,0,273,-107,39,-
17,Sangli,32,3,23,2,85,-5,0,222,-103,38,67   
18,Satara,34,7,22,2,80,-4,0,378,-245,47,96   
19,Solapur,35,3,25,4,80,1,0,102,-322,20,76   
20,Aurangabad,32,2,23,2,70,-14,6,349,-167,45,77   
21,Nanded,33,2,19,-3,98,19,0,226,-465,34,94   
22,Osmanabad,-,-,20,-,90,-,10,176,-347,31,82   
23,Parbhani,33,2,24,2,85,3,0,283,-407,42,97   
24,Akola,35,4,25,2,75,-6,0,593,-,77,83   
25,Amravati,34,3,24,1,75,-9,0,797,-,95,89   
26,Brahmapuri,35,5,25,2,75,-11,0,793,-,97,139  
27,Buldhana,31,3,23,3,80,-5,0,441,-,61,85   
28,Chandrapur,32,1,25,1,80,-2,0,940,-,110,128  
29,Nagpur,35,4,23,0,80,4,TR,953,-,110,113  
30,Wardha,37,7,24,2,80,-4,2,762,-,89,109  
31,Yeotmal,35,5,23,1,70,-11,0,641,-,85,109  
32,Ahmedabad,36,4,26,1,73,-13,0,470,-185,53.46,78   
33,Delhi (PLM),37,2,26,1,80,2,0,477,-97,62,75   
34,Delhi (SFD),36,2,27,1,60,-16,0,422,-65,53,78   
35,Bangalore A.P,31,3,20,0,85,-2,66,318,41,55,-
36,Hyderabad,35,5,23,1,90,10,TR,255,-203,38,82   
