,0,1,2,3,4,5,6,7,8,9,10,11
0,Alibaug,32,1,21,2,80,7,0,83,-17,162,226  
1,Bhira,37,4,15,-3,95,19,0,0,-172,297,490  
2,Dahanu,34,4,20,2,80,16,0,6,-61,151,200  
3,Goa(Panjim),35,3,24,3,0.0,85,13,70,-94,242.98,294  
4,Harnai,34,4,23,0,55,1,0,142,23,219,252  
5,Mumbai (CLB),33,1,23,2,80,5,0,75,-10,169.72,216  
6,Mumbai (SCZ),33,1,19,0,72,11,0,33,-63,186.91,235  
7,Ratnagiri,35,2,20,0,60,6,0,109,-51,237,301  
8,Ahmednagar,33,3,13,1,85,16,0,64,-49,40,62   
9,Jalgaon,33,3,15,3,55,-11,0,8,-54,51,75   
10,Jeur,32,1,20,7,60,-7,0,19,-89,16,62   
11,Kolhapur,31,1,20,4,75,7,0,76,-70,66,107  
12,Mahabaleshwar,29,4,16,3,75,12,0,237,49,435,582  
13,Malegaon,32,2,16,5,75,10,0,50,-29,49,56   
14,Nasik,32,3,13,2,85,20,0,65,-12,65,68   
15,Pune,31,2,14,3,85,5,0,186,73,83,74   
16,Pune AP(LHG),31,-,16,-,85,-,0,181,85,69,-
17,Sangli,31,0,19,5,80,7,0,66,-68,53,67   
18,Satara,31,3,15,2,80,6,0,112,-35,65,96   
19,Solapur,33,2,20,4,75,10,0,45,-82,40,76   
20,Aurangabad,31,2,15,4,70,12,0,29,-64,58,77   
21,Nanded,32,2,13,0,55,-12,0,1,-78,41,94   
22,Osmanabad,31,-,15,-,70,-,0,75,-37,56,82   
23,Parbhani,33,4,15,1,55,-5,0,6,-90,63,97   
24,Akola,33,4,17,3,50,-10,0,0,-,109,83   
25,Amravati,29,-1,16,1,65,11,0,31,-,125,89   
26,Brahmapuri,32,3,14,2,55,-18,0,0,-,85,139  
27,Buldhana,31,4,18,3,50,-6,0,5,-,130,85   
28,Chandrapur,31,1,15,2,65,-6,0,16,-,49,128  
29,Nagpur,31,2,13,1,55,-9,0,-,-,-,113  
30,Wardha,31,2,14,-1,65,10,0,19,-,113,109  
31,Yeotmal,32,4,17,2,75,25,0,3,-,102,109  
32,Ahmedabad,34,4,21,8,66,6,0,0,-27,61.38,78   
33,Delhi (PLM),24,0,14,5,90,18,0,TR,-31,65,75   
34,Delhi (SFD),24,0,14,5,90,16,0,1,-25,56,78   
35,Bangalore A.P,25,-1,23,7,100,20,0,279,23,88,-
36,Hyderabad,29,1,17,2,80,13,0,56,-51,55,82   
