,0,1,2,3,4,5,6,7,8,9,10,11
0,Alibaug,32,3,25,0,90,2,0,1182,-478,120,226  
1,Bhira,30,3,21,-2,95,-3,3,2229,-1438,234,490  
2,Dahanu,32,2,26,1,85,-2,0,1262,-229,127,200  
3,Goa(Panjim),32,3,25,1,90,-1,0,1894,-370,197.66,294  
4,Harnai,31,2,25,0,85,-4,TR,1661,-235,171,252  
5,Mumbai (CLB),31,1,27,2,95,8,-1,1242,-356,125.95,216  
6,Mumbai (SCZ),32,2,25,0,83,-3,TR,1567,-149,158.0,235  
7,Ratnagiri,31,3,24,0,75,-14,0,1643,-640,169,301  
8,Ahmednagar,-,-,21,-,80,-2,2,111,-145,13,62   
9,Jalgaon,34,3,-,,-,-,-,-,-,-,75   
10,Jeur,35,4,23,3,85,1,0,49,-203,11,62   
11,Kolhapur,31,5,22,1,85,-7,0,332,-319,52,107  
12,Mahabaleshwar,22,2,16,-1,95,-4,TR,3155,-1263,342,582  
13,Malegaon,33,3,23,1,75,-6,0,224,-70,26,56   
14,Nasik,29,1,20,-1,90,4,1,281,-106,34,68   
15,Pune,31,4,21,0,85,0,0,287,-119,46,74   
16,Pune AP(LHG),33,-,21,-,95,-,0,265,-69,38,-
17,Sangli,32,4,22,1,90,2,0,212,-69,37,67   
18,Satara,30,4,20,-1,90,5,0,372,-186,47,96   
19,Solapur,35,4,25,3,70,-12,0,73,-263,17,76   
20,Aurangabad,32,3,25,4,80,5,0,301,-107,40,77   
21,Nanded,-,-,19,-,70,-11,0,186,-357,30,94   
22,Osmanabad,33,-,21,-,80,-,0,152,-256,29,82   
23,Parbhani,32,1,24,1,85,2,0,271,-266,41,97   
24,Akola,34,3,25,1,75,-9,0,565,-,74,83   
25,Amravati,32,2,24,1,85,-2,0,797,-,95,89   
26,Brahmapuri,30,0,25,2,75,-12,14,587,-,76,139  
27,Buldhana,31,4,24,4,80,-6,0,399,-,57,85   
28,Chandrapur,31,1,25,1,80,-5,13,863,-,102,128  
29,Nagpur,33,2,25,1,85,-1,0,891,-,104,113  
30,Wardha,33,3,25,2,85,-1,0,752,-,88,109  
31,Yeotmal,31,2,23,1,80,-5,0,640,-,85,109  
32,Ahmedabad,34,2,25,1,85,-3,10,470,-54,53.46,78   
33,Delhi (PLM),36,2,25,-1,80,-2,14,477,10,62,75   
34,Delhi (SFD),36,2,26,0,80,1,2,417,34,53,78   
35,Bangalore A.P,30,3,21,1,80,-9,0,222,5,46,-
36,Hyderabad,33,3,24,2,80,-2,TR,248,-109,37,82   
