,0,1,2,3,4,5,6,7,8,9,10,11
0,Alibaug,31,1,25,0,90,1,10,1168,-424,119,226  
1,Bhira,29,2,-,,-,-,-,-,-,-,490  
2,Dahanu,32,2,25,0,90,2,33,1255,-192,126,200  
3,Goa(Panjim),31,3,25,-1,94,2,15,1838,-330,195.66,294  
4,Harnai,31,2,26,2,95,6,2,1630,-196,168,252  
5,Mumbai (CLB),30,0,25,-1,97,8,9,1227,-325,124.48,216  
6,Mumbai (SCZ),31,2,25,0,83,-4,6,1537,-123,155.0,235  
7,Ratnagiri,29,1,24,0,95,4,31,1623,-574,167,301  
8,Ahmednagar,-,-,21,-,75,8,0,106,-142,13,62   
9,Jalgaon,30,-1,24,0,75,-13,19,243,-218,33,75   
10,Jeur,34,1,-,,-,-,-,-,-,-,62   
11,Kolhapur,29,3,22,0,90,-3,2,331,-294,52,107  
12,Mahabaleshwar,20,0,17,1,100,1,42,3110,-1083,337,582  
13,Malegaon,31,2,23,1,90,8,0,224,-56,26,56   
14,Nasik,28,0,22,1,90,3,2,274,-94,33,68   
15,Pune,30,2,21,-1,80,-6,TR,286,-104,46,74   
16,Pune AP(LHG),31,-,21,-,95,-,TR,264,-57,38,-
17,Sangli,31,3,22,0,85,-4,0,212,-62,37,67   
18,Satara,28,2,21,0,95,9,1,370,-170,47,96   
19,Solapur,25,5,23,1,80,-2,2,73,-246,17,76   
20,Aurangabad,30,1,23,2,80,-6,0,299,-84,40,77   
21,Nanded,29,-2,19,3,95,13,0,179,-373,29,94   
22,Osmanabad,21,-,19,-,90,-,TR,149,-240,29,82   
23,Parbhani,31,1,23,1,50,-33,0,239,-256,38,97   
24,Akola,30,-1,25,1,86,2,0,565,-,74,83   
25,Amravati,27,-3,23,0,87,0,0,792,-,94,89   
26,Brahmapuri,31,1,26,3,77,-11,1,572,-,74,139  
27,Buldhana,28,1,23,2,89,2,0,396,-,57,85   
28,Chandrapur,29,-1,24,0,74,-6,0,840,-,100,128  
29,Nagpur,32,1,24,0,86,1,2,890,-,103,113  
30,Wardha,29,-1,25,3,85,-1,0,752,-,88,109  
31,Yeotmal,27,-2,22,0,83,-2,0,639,-,85,109  
32,Ahmedabad,33,1,25,1,93,5,4,457,-37,52.1,78   
33,Delhi (PLM),34,0,-,,-,-,-,-,-,-,75   
34,Delhi (SFD),34,0,29,3,85,5,0,399,36,51,78   
35,Bangalore A.P,30,3,19,-1,80,-10,0,203,-1,44,-
36,Hyderabad,28,-2,23,1,80,-2,TR,222,-117,35,82   
