,0,1,2,3,4,5,6,7,8,9,10,11
0,Alibaug,29,0,19,1,90,15,0,0,-2,0,226  
1,Bhira,-,-,13,-,90,11,0,0,-1,0,490  
2,Dahanu,29,1,18,0,85,19,0,0,-1,0,200  
3,Goa(Panjim),33,1,20,0,83,4,0,0,0,0.01,294  
4,Harnai,31,4,20,-1,75,14,0,0,0,0,252  
5,Mumbai (CLB),29,-1,22,2,84,9,0,0,-1,0.0,216  
6,Mumbai (SCZ),31,0,17,-1,90,24,0,0,-2,0.0,235  
7,Ratnagiri,33,3,17,-2,75,10,0,0,0,0,301  
8,Jalgaon,32,-1,11,-3,60,4,0,16,11,2,75   
9,Jeur,-,-,15,-,47,-11,0,0,-2,0,62   
10,Kolhapur,34,1,19,3,55,-10,0,0,-3,TR,107  
11,Mahabaleshwar,29,2,17,3,45,-2,0,0,-1,0,582  
12,Malegaon,35,3,14,2,70,17,0,0,-4,0,56   
13,Nasik,34,3,11,-1,70,17,0,5,4,1,68   
14,Pune,34,2,12,0,75,7,0,0,-1,0,74   
15,Pune AP(LHG),35,-,16,-,53,-,0,0,0,0,-
16,Sangli,34,0,18,3,70,2,0,8,5,1,67   
17,Satara,34,3,15,1,70,9,0,0,-1,0,96   
18,Solapur,36,2,17,-1,42,-8,0,4,-1,TR,76   
19,Aurangabad,34,3,14,0,53,5,0,9,3,1,77   
20,Nanded,-,-,11,-,45,-6,0,18,10,2,94   
21,Osmanabad,34,-,15,-,50,-,0,3,0,TR,82   
22,Parbhani,35,2,16,-1,45,-3,0,16,8,2,97   
23,Akola,34,1,14,-3,66,18,0,60,-,6,83   
24,Amravati,31,-1,16,-1,80,33,0,46,-,5,89   
25,Brahmapuri,34,2,16,0,65,-1,0,7,-,1,139  
26,Buldhana,32,2,17,0,47,-3,0,39,-,TR,85   
27,Chandrapur,33,0,15,-2,56,-5,0,19,-,2,128  
28,Nagpur,35,3,13,-3,50,-4,0,9,-,1,113  
29,Wardha,35,3,15,-2,80,32,0,31,-,3,109  
30,Yeotmal,33,1,13,-5,39,-6,0,54,-,5,109  
31,Ahmedabad,34,3,18,4,84,25,0,8,5,0.76,78   
32,Delhi (PLM),27,3,15,5,98,20,0,24,6,2,75   
33,Delhi (SFD),27,3,15,4,90,16,0,15,-18,1,78   
34,Bangalore A.P,32,2,17,0,53,-20,0,31,22,3,-
35,Hyderabad,35,3,17,-2,60,-4,0,0,-10,TR,82   
