,0,1,2,3,4,5,6,7,8,9,10,11
0,Alibaug,35,1,26,3,72,-8,0,83,-3,162,226  
1,Bhira,35,2,22,1,81,-1,0,0,-126,297,490  
2,Dahanu,33,2,25,2,74,4,0,6,-46,151,200  
3,Goa(Panjim),34,2,24,-1,85,04,0,55,-65,241.48,294  
4,Harnai,37,5,26,1,69,-1,0,142,51,219,252  
5,Mumbai (CLB),34,0,27,3,80,-01,0,73,2,169.55,216  
6,Mumbai (SCZ),35,2,25,2,72,04,0,31,-49,186.75,235  
7,Ratnagiri,36,3,22,-1,81,10,0,95,-26,235,301  
8,Ahmednagar,33,3,19,1,61,-8,0,36,-4,43,62   
9,Jalgaon,34,-1,24,6,78,12,0,5,34,50,75   
10,Jeur,33,0,22,2,57,-16,0,14,-63,15,62   
11,Kolhapur,31,0,20,1,73,-5,0,76,-28,67,107  
12,Mahabaleshwar,29,3,17,2,63,-7,0,212,69,432,582  
13,Malegaon,32,0,20,3,89,23,23,32,-21,47,56   
14,Nasik,29,-3,21,5,91,25,TR,55,3,64,68   
15,Pune,33,1,21,3,72,-5,TR,77,-3,72,74   
16,Pune AP(LHG),33,-,21,-,75,-,TR,71,4,57,-
17,Sangli,31,-1,20,0,74,-4,0,62,-39,53,67   
18,Satara,33,3,19,1,79,6,0,101,-1,64,96   
19,Solapur,35,2,22,2,56,-14,0,38,-58,39,76   
20,Aurangabad,33,2,29,1,54,-8,0,29,-25,58,77   
21,Nanded,35,3,17,2,62,-8,0,1,-56,41,94   
22,Osmanabad,32,-,18,-,65,-,0,74,-14,56,82   
23,Parbhani,35,2,19,0,57,-10,0,6,-69,63,97   
24,Amravati,33,-1,21,0,70,11,0,0,-,109,89   
25,Brahmapuri,35,2,22,0,65,-13,0,0,-,122,139  
26,Buldhana,33,1,22,1,58,-4,0,0,-,85,85   
27,Chandrapur,32,-1,23,0,70,-5,0,0,-,129,128  
28,Nagpur,34,1,21,0,75,8,0,0,-,127,113  
29,Wardha,34,1,21,1,75,9,0,0,-,111,109  
30,Yeotmal,35,3,19,-2,52,-7,0,0,-,102,109  
31,Ahmedabad,37,2,22,2,51,-11,0,0,-17,61.38,78   
32,Delhi (PLM),33,0,19,2,63,2,0,0,-19,65,75   
33,Delhi (SFD),33,2,19,1,69,5,0,0,-21,55,78   
34,Bangalore A.P,30,2,21,2,75,-8,0,12,-167,61,-
35,Hyderabad,32,1,21,1,54,-18,0,55,-15,55,82   
