,0,1,2,3,4,5,6,7,8,9,10,11
0,Alibaug,36,4,26,1,85,10,0,23,21,2,226  
1,Bhira,41,3,24,0,95,19,0,78,72,8,490  
2,Dahanu,35,2,26,1,80,7,0,9,9,1,200  
3,Goa(Panjim),35,1,27,1,75,2,0,45,30,4.48,294  
4,Harnai,34,3,26,0,65,-11,0,53,47,5,252  
5,Mumbai (CLB),35,2,27,1,83,8,0,15,13,1.50,216  
6,Mumbai (SCZ),34,1,25,-1,69,0,0,13,12,1.30,235  
7,Ratnagiri,33,0,27,1,70,-1,0,1,-3,5,301  
8,Jalgaon,43,0,26,-1,55,4,0,83,74,8,75   
9,Jeur,-,-,23,-,55,0,0,8,-7,1,62   
10,Kolhapur,37,0,23,1,85,12,0,75,33,7,107  
11,Mahabaleshwar,33,1,20,2,35,-9,0,144,107,14,582  
12,Malegaon,43,3,24,1,33,-11,0,34,26,3,56   
13,Nasik,40,2,21,1,57,8,0,51,40,6,68   
14,Pune,40,-,22,-,50,-4,0,59,38,6,74   
15,Pune AP(LHG),43,-,23,-,43,-,0,64,44,6,-
16,Sangli,40,2,23,1,85,10,0,67,34,7,67   
17,Satara,40,3,20,-2,75,22,0,32,2,3,96   
18,Solapur,43,3,26,1,55,-2,0,31,13,3,76   
19,Aurangabad,41,1,27,4,33,-7,0,85,73,8,77   
20,Nanded,43,2,21,-4,25,-16,0,44,23,4,94   
21,Osmanabad,-,-,21,-,35,-,0,130,115,13,82   
22,Parbhani,42,1,27,4,25,-11,0,139,118,14,97   
23,Akola,43,1,28,1,28,-7,0,108,-,17,83   
24,Amravati,42,0,27,0,29,-8,0,96,-,15,89   
25,Brahmapuri,44,2,29,3,61,22,0,74,-,10,139  
26,Buldhana,40,2,29,4,29,-15,0,99,-,14,85   
27,Chandrapur,45,2,29,1,36,-1,0,117,-,12,128  
28,Nagpur,44,2,26,-1,39,10,0,94,-,11,113  
29,Wardha,44,1,27,0,38,6,0,90,-,12,109  
30,Yeotmal,42,0,26,-1,45,15,0,127,-,18,109  
31,Ahmedabad,43,2,24,-1,48,-15,0,48,46,5.56,78   
32,Delhi (PLM),38,-2,23,-1,35,-4,0,143,133,14,75   
33,Delhi (SFD),38,-1,22,-3,53,16,0,109,87,11,78   
34,Bangalore A.P,33,-1,20,-2,75,1,1,172,121,17,-
35,Hyderabad,41,2,27,1,60,13,0,118,77,12,82   
