,0,1,2,3,4,5,6,7,8,9,10,11
0,Alibaug,31,2,22,3,90,17,0,0,-2,0,226  
1,Bhira,38,2,19,2,85,10,0,0,-1,0,490  
2,Dahanu,31,2,21,0,80,6,0,0,-1,0,200  
3,Goa(Panjim),35,3,20,-1,76,-3,0,0,0,0.01,294  
4,Harnai,31,3,23,1,85,24,0,0,0,0,252  
5,Mumbai (CLB),32,2,24,3,82,8,0,0,-1,0,216  
6,Mumbai (SCZ),33,2,22,3,82,19,0,0,-2,0,235  
7,Ratnagiri,32,1,19,-1,90,27,0,0,0,0,301  
8,Ahmednagar,36,3,15,0,55,6,0,0,-2,0,62   
9,Jalgaon,37,4,16,1,57,5,0,16,10,2,75   
10,Jeur,-,-,17,2,47,-9,0,0,-3,0,62   
11,Kolhapur,34,-1,18,0,65,6,0,0,-3,TR,107  
12,Mahabaleshwar,30,3,16,1,53,10,0,0,-1,0,582  
13,Malegaon,37,4,19,5,53,3,0,0,-5,0,56   
14,Nasik,35,3,15,2,65,18,0,5,4,1,68   
15,Pune,35,3,15,2,70,7,0,0,-2,0,74   
16,Pune AP(LHG),35,-,18,-,55,-,0,0,0,0,-
17,Sangli,34,0,18,2,75,10,0,8,4,1,67   
18,Satara,33,1,15,-1,80,25,0,0,-1,0,96   
19,Solapur,36,2,19,0,46,-3,0,4,-3,TR,76   
20,Aurangabad,35,3,19,4,60,16,0,9,1,1,77   
21,Nanded,37,3,16,1,45,-,0,18,7,2,94   
22,Osmanabad,35,-,17,-,35,-,0,3,-1,TR,82   
23,Parbhani,37,4,18,0,33,-9,0,16,7,2,97   
24,Akola,37,4,20,3,38,-6,0,60,-,6,83   
25,Amravati,35,2,19,1,76,32,0,46,-,5,89   
26,Brahmapuri,37,5,17,0,61,2,0,10,-,1,139  
27,Buldhana,34,4,20,2,45,1,0,39,-,4,85   
28,Chandrapur,36,2,19,1,53,0,0,19,-,2,128  
29,Nagpur,37,5,15,-1,52,5,0,13,-,1,113  
30,Wardha,36,4,17,0,65,27,0,31,-,3,109  
31,Yeotmal,35,3,21,2,30,-6,0,54,-,5,109  
32,Ahmedabad,34,2,19,3,60,7,0,8,5,0.76,78   
33,Delhi (PLM),28,3,20,9,85,11,0,29,10,3,75   
34,Delhi (SFD),29,4,19,7,85,16,TR,17,-24,2,78   
35,Bangalore A.P,30,-1,15,-3,37,-30,0,31,13,3,-
36,Hyderabad,34,1,19,0,37,-20,0,0,-14,TR,82   
