,0,1,2,3,4,5,6,7,8,9,10,11
0,Alibaug,30,-2,24,1,80,3,0,23,23,2,226  
1,Bhira,39,0,21,0,90,16,0,78,77,8,490  
2,Dahanu,31,2,24,1,80,11,0,9,9,1,200  
3,Goa(Panjim),33,0,25,-1,76,0,0,43,41,4.30,294  
4,Harnai,30,0,25,0,75,0,0,53,52,5,252  
5,Mumbai (CLB),32,0,25,0,85,9,0,14,13,1.36,216  
6,Mumbai (SCZ),32,-1,23,-1,73,6,0,13,13,1.30,235  
7,Ratnagiri,31,-1,23,-1,75,2,0,49,48,5,301  
8,Ahmednagar,39,0,-,,-,-,-,-,-,-,62   
9,Jalgaon,37,-4,22,-1,65,21,0,71,65,7,75   
10,Jeur,38,-3,23,2,60,8,0,5,-1,1,62   
11,Kolhapur,36,-1,21,-1,75,11,0,59,48,6,107  
12,Mahabaleshwar,31,-1,19,0,30,-8,0,74,62,7,582  
13,Malegaon,40,1,23,3,55,18,0,30,28,3,56   
14,Nasik,35,-2,20,1,85,43,0,51,47,6,68   
15,Pune,37,0,19,0,70,23,0,59,53,6,74   
16,Pune AP(LHG),37,-,20,-,90,-,0,64,57,6,-
17,Sangli,37,-1,21,0,80,16,0,35,26,3,67   
18,Satara,37,0,19,-2,65,18,0,31,25,3,96   
19,Solapur,41,2,24,0,47,0,0,14,6,1,76   
20,Aurangabad,37,-1,21,0,60,25,0,58,52,6,77   
21,Nanded,41,1,22,0,33,-4,0,29,18,3,94   
22,Osmanabad,40,-,22,-,37,-,-,24,17,2,82   
23,Parbhani,40,0,24,1,50,14,0,51,38,5,97   
24,Akola,39,-1,24,0,37,3,0,45,-,11,83   
25,Amravati,39,-1,23,-1,55,17,0,86,-,14,89   
26,Brahmapuri,41,2,24,1,75,28,6,59,-,9,139  
27,Buldhana,36,-1,25,1,47,8,0,71,-,11,85   
28,Chandrapur,40,0,24,0,60,19,28,81,-,8,128  
29,Nagpur,41,2,22,-1,45,10,0,56,-,7,113  
30,Wardha,41,1,23,-1,70,34,0,80,-,11,109  
31,Yeotmal,38,-1,22,-2,65,33,0,109,-,16,109  
32,Ahmedabad,37,-2,24,1,64,11,0,33,32,3.35,78   
33,Delhi (PLM),32,-3,20,1,75,24,0,128,121,13,75   
34,Delhi (SFD),30,-4,18,-2,65,16,TR,105,89,10,78   
35,Bangalore A.P,38,-4,22,0,65,-7,0,37,27,4,-
36,Hyderabad,38,0,25,1,80,29,0,26,6,3,82   
