,0,1,2,3,4,5,6,7,8,9,10,11
0,Alibaug,32,2,26,1,85,-4,20,868,-131,89,226  
1,Bhira,-,-,23,1,90,-8,10,1205,-641,131,490  
2,Dahanu,32,2,28,2,85,-5,1,743,-138,75,200  
3,Goa(Panjim),32,4,25,1,85,-6,14,1168,-248,125.12,294  
4,Harnai,32,3,26,2,90,1,4,1294,147,135,252  
5,Mumbai (CLB),31,1,27,2,92,3,1,880,-108,89.73,216  
6,Mumbai (SCZ),32,2,26,1,86,-2,5,1133,143,114.53,235  
7,Ratnagiri,31,2,25,1,85,-4,6,1216,-161,127,301  
8,Ahmednagar,35,5,22,1,95,14,0,67,-90,9,62   
9,Jalgaon,37,5,26,2,65,-19,0,85,-169,17,75   
10,Jeur,34,1,23,3,95,13,0,31,-121,9,62   
11,Kolhapur,28,1,22,1,95,4,5,227,-130,41,107  
12,Mahabaleshwar,20,0,18,1,100,1,52,1626,-457,189,582  
13,Malegaon,35,5,25,2,70,-10,0,157,-15,19,56   
14,Nasik,30,2,23,1,80,-6,TR,135,-67,19,68   
15,Pune,29,1,22,0,75,-9,1,216,-22,39,74   
16,Pune AP(LHG),30,-,23,-,100,-,2,205,18,32,-
17,Sangli,30,2,22,0,90,2,2,163,-10,32,67   
18,Satara,27,1,21,-1,85,0,4,316,-16,41,96   
19,Solapur,35,3,24,2,65,18,0,41,-137,14,76   
20,Aurangabad,34,4,24,2,85,1,0,216,3,31,77   
21,Nanded,35,2,21,-2,50,-29,0,145,-133,26,94   
22,Osmanabad,35,-,21,-,75,-,0,67,-151,21,82   
23,Parbhani,37,5,26,3,55,25,0,159,-108,30,97   
24,Akola,38,6,27,3,61,19,0,161,-,33,83   
25,Amravati,36,-5,25,2,71,-12,0,349,-,50,89   
26,Brahmapuri,36,6,27,4,68,-18,0,313,-,49,139  
27,Buldhana,35,7,23,2,83,-2,18,101,-,27,85   
28,Chandrapur,37,6,26,2,83,1,2,568,-,73,128  
29,Nagpur,36,5,27,3,72,-12,0,472,-,62,113  
30,Wardha,38,7,28,5,68,-15,0,271,-,40,109  
31,Yeotmal,36,5,23,0,76,-7,3,179,-,39,109  
32,Ahmedabad,38,5,28,2,70,-18,0,136,-114,20.0,78   
33,Delhi (PLM),38,4,28,2,95,13,0,181,4,33,75   
34,Delhi (SFD),37,3,27,0,90,9,TR,277,128,39,78   
35,Bangalore A.P,35,7,25,5,85,-3,0,60,-66,30,-
36,Hyderabad,34,3,24,1,75,-5,0,199,13,33,82   
