,0,1,2,3,4,5,6,7,8,9,10,11
0,Alibaug,29,0,24,-1,95,6,14,1130,-354,115,226  
1,Bhira,27,0,21,-2,94,-4,12,2135,-1107,224,490  
2,Dahanu,31,1,25,0,92,3,1,1206,-153,121,200  
3,Goa(Panjim),31,2,25,1,92,0,7,1759,-340,184.17,294  
4,Harnai,29,0,24,-1,96,7,28,1613,-118,167,252  
5,Mumbai (CLB),28,-2,25,0,98,9,6,1189,-264,120.68,216  
6,Mumbai (SCZ),29,0,24,1,95,7,9,1518,-38,153.06,235  
7,Ratnagiri,29,0,23,-1,94,4,14,1570,-509,162,301  
8,Ahmednagar,-,-,20,-1,84,1,3,103,-133,12,62   
9,Jalgaon,32,2,24,1,85,-4,0,221,-214,31,75   
10,Jeur,-,-,22,2,77,8,0,37,-194,9,62   
11,Kolhapur,27,1,21,0,94,1,3,328,-258,51,107  
12,Mahabaleshwar,20,0,17,1,100,01,27,2996,-864,326,582  
13,Malegaon,30,1,24,2,80,-4,3,216,-54,25,56   
14,Nasik,28,0,22,0,89,01,0,270,-77,33,68   
15,Pune,30,1,22,0,82,-5,TR,280,-88,45,74   
16,Pune AP(LHG),30,-,22,-,85,-,TR,262,-40,38,-
17,Sangli,29,1,22,1,-,-,TR,212,-46,37,67   
18,Satara,28,2,22,0,84,-3,1,368,-137,47,96   
19,Solapur,34,3,24,3,75,-8,1,55,-240,15,76   
20,Aurangabad,31,3,23,2,85,-2,0,293,-73,39,77   
21,Nanded,30,-1,20,-2,92,10,0,180,-283,29,94   
22,Osmanabad,32,-,19,-,-,-,11,112,-252,25,82   
23,Parbhani,33,3,25,3,82,-1,0,231,-235,37,97   
24,Akola,29,-1,24,0,85,1,1,523,-,69,83   
25,Amravati,-,-,23,-2,97,-,3,699,-,85,89   
26,Brahmapuri,35,5,26,3,87,0,0,501,-,67,139  
27,Buldhana,28,1,23,2,91,3,0,376,-,55,85   
28,Chandrapur,29,-2,25,1,85,0,10,715,-,87,128  
29,Nagpur,34,4,24,0,83,-2,0,706,-,85,113  
30,Wardha,31,1,24,1,92,6,0,666,-,80,109  
31,Yeotmal,29,0,22,0,85,-1,0,575,-,78,109  
32,Ahmedabad,35,3,27,2,75,2,0,451,-9,51.58,78   
33,Delhi (PLM),-,-,25,-1,95,14,52,387,-01,53,75   
34,Delhi (SFD),30,-3,25,-2,90,10,41,394,61,51,78   
35,Bangalore A.P,29,2,19,-1,85,-8,6,188,-1,42,-
36,Hyderabad,31,1,24,2,80,-3,0,213,-106,34,82   
