,0,1,2,3,4,5,6,7,8,9,10,11
0,Alibaug,32,3,19,2,80,6,0,0,-1,0,226  
1,Bhira,35,1,21,6,47,30,0,0,-1,0,490  
2,Dahanu,28,0,17,0,45,19,0,0,-1,0,200  
3,Goa(Panjim),34,2,21,1,86,5,0,0,0,0.01,294  
4,Harnai,34,5,19,-2,47,-10,0,0,0,0,252  
5,Mumbai (CLB),32,2,22,3,52,-24,0,0,-1,0.0,216  
6,Mumbai (SCZ),34,3,21,3,41,-25,0,0,-1,0.0,235  
7,Ratnagiri,35,3,20,1,50,-13,0,0,0,0,301  
8,Ahmednagar,-,-,10,-3,60,2,0,0,0,0,62   
9,Jalgaon,28,-4,9,-4,60,-1,0,11,6,1,75   
10,Jeur,31,-2,15,2,53,-10,0,0,-1,0,62   
11,Kolhapur,30,-2,18,2,65,-5,0,0,-1,TR,107  
12,Mahabaleshwar,25,-2,14,0,80,30,0,0,0,0,582  
13,Malegaon,27,-4,10,-1,70,10,0,0,-3,0,56   
14,Nasik,27,-3,9,-2,45,-14,0,5,4,1,68   
15,Pune,30,0,12,1,90,14,0,0,-1,0,74   
16,Pune AP(LHG),30,-,15,-,65,-,0,0,0,0,-
17,Sangli,31,-1,16,1,75,5,0,8,7,1,67   
18,Satara,30,0,15,2,85,18,0,0,-1,0,96   
19,Solapur,33,1,17,0,70,12,0,4,0,TR,76   
20,Aurangabad,29,-2,13,0,50,-5,0,5,-1,TR,77   
21,Nanded,32,1,13,-1,85,26,0,18,12,2,94   
22,Osmanabad,31,-,13,-,75,-,0,3,1,TR,82   
23,Parbhani,30,-1,14,-2,43,-10,0,14,9,1,97   
24,Akola,29,-2,10,-5,65,9,0,55,-,5,83   
25,Amravati,28,-3,18,2,85,34,0,33,-,3,89   
26,Brahmapuri,28,-2,11,-4,55,-16,0,4,-,TR,139  
27,Buldhana,23,-5,12,4,43,-11,0,28,-,3,85   
28,Chandrapur,-,-,12,-,80,15,0,19,-,2,128  
29,Nagpur,27,-2,8,-6,47,13,0,19,-,2,113  
30,Wardha,28,-2,11,-4,47,-8,0,9,-,1,109  
31,Yeotmal,26,-5,11,-6,60,10,0,41,-,4,109  
32,Ahmedabad,27,-2,13,0,53,-04,0,8,5,0.76,78   
33,Delhi (PLM),20,-1,7,-1,95,14,0,24,12,2,75   
34,Delhi (SFD),20,-1,7,-1,80,1,0,15,-6,1,78   
35,Bangalore A.P,28,0,16,0,60,-15,0,31,27,3,-
36,Hyderabad,30,0,18,1,75,6,0,0,-6,TR,82   
