,0,1,2,3,4,5,6,7,8,9,10,11
0,Alibaug,33,2,24,0,90,2,63,69,30,161,226  
1,Dahanu,32,0,25,0,90,7,0,6,-8,151,200  
2,Goa(Panjim),32,1,25,1,92,3,TR,41,2,240.09,294  
3,Harnai,32,2,24,-1,95,10,85,113,80,216,252  
4,Mumbai (CLB),32,0,24,-1,96,8,56,69,36,168.80,216  
5,Mumbai (SCZ),32,0,24,-1,92,10,15,18,-10,185.45,235  
6,Ratnagiri,31,0,23,-1,90,4,50,95,51,235,301  
7,Ahmednagar,30,-2,21,1,85,9,7,9,-6,35,62   
8,Jalgaon,36,1,24,2,85,7,0,0,-12,50,75   
9,Jeur,32,-1,22,3,70,-10,1,4,-15,15,62   
10,Kolhapur,29,-1,22,1,90,4,TR,63,32,65,107  
11,Mahabaleshwar,24,-1,18,2,99,14,68,129,89,424,582  
12,Malegaon,35,2,23,3,-,-,0,0,-17,44,56   
13,Nasik,31,-1,21,2,95,16,20,22,8,61,68   
14,Pune,31,0,21,1,95,11,9,35,16,68,74   
15,Pune AP(LHG),-,-,22,-,85,-,27,-,-,-,-
16,Sangli,31,-1,23,2,95,9,1,51,27,52,67   
17,Satara,-,-,21,1,96,14,41,84,60,62,96   
18,Solapur,33,1,22,1,85,7,0,11,-14,37,76   
19,Aurangabad,31,-1,23,3,90,19,2,29,11,58,77   
20,Nanded,35,1,19,-2,90,15,0,1,-11,41,94   
21,Osmanabad,31,-,19,-,90,-,3,29,6,52,82   
22,Parbhani,34,1,23,1,90,15,0,TR,-19,63,97   
23,Akola,36,2,25,2,85,14,0,5,-,90,83   
24,Amravati,33,-1,24,2,70,-1,0,0,-,109,89   
25,Brahmapuri,36,3,26,3,66,-16,0,0,-,122,139  
26,Buldhana,33,-2,24,3,78,2,0,0,-,85,85   
27,Chandrapur,35,2,-,,-,-,-,-,-,-,128  
28,Nagpur,35,1,24,2,80,7,0,0,-,127,113  
29,Wardha,35,2,24,2,86,13,0,0,-,111,109  
30,Yeotmal,35,3,24,2,93,21,0,0,-,102,109  
31,Ahmedabad,38,2,25,1,73,-1,0,0,-3,61.38,78   
32,Delhi (PLM),37,2,22,1,70,3,0,0,-7,65,75   
33,Delhi (SFD),36,2,22,0,80,13,0,0,-9,56,78   
34,Bangalore A.P,30,2,21,1,80,-7,0,4,-36,61,-
35,Hyderabad,33,2,22,0,90,12,0,0,-13,50,82   
