,0,1,2,3,4,5,6,7,8,9,10,11
0,Alibaug,26,-3,18,-1,85,10,0,0,0,0,226  
1,Goa(Panjim),29,-3,21,1,90,15,0,0,0,0,294  
2,Harnai,27,-2,17,-5,-,-,0,0,0,0,252  
3,Mumbai (CLB),26,-5,19,0,89,11,0,0,0,0,216  
4,Mumbai (SCZ),27,-4,16,-1,86,19,0,0,0,0,235  
5,Ratnagiri,28,-4,18,-1,85,26,0,0,0,0,301  
6,Jalgaon,21,-8,12,0,95,32,10,10,10,1,75   
7,Jeur,28,-3,13,1,100,33,0,0,0,0,62   
8,Kolhapur,24,-6,17,2,90,19,0,0,0,0,107  
9,Mahabaleshwar,18,-8,11,-1,90,31,0,0,0,0,582  
10,Malegaon,21,-8,16,6,95,29,0,0,0,0,56   
11,Nasik,23,-6,16,6,90,23,1,1,1,TR,68   
12,Pune,24,-5,14,3,95,12,0,0,0,0,74   
13,Pune AP(LHG),24,-,15,-,100,-,TR,0,0,0,-
14,Sangli,25,-6,16,3,90,18,8,8,8,1,67   
15,Satara,23,-6,14,1,95,22,0,0,0,0,96   
16,Solapur,30,0,16,1,100,34,0,4,4,TR,76   
17,Aurangabad,25,-3,16,5,100,40,0,4,4,TR,77   
18,Nanded,25,-5,16,4,85,22,0,17,17,2,94   
19,Osmanabad,26,-,14,-,95,-,0,3,2,TR,82   
20,Parbhani,25,-4,18,5,100,39,8,12,12,1,97   
21,Akola,21,-8,18,5,96,31,14,54,-,5,83   
22,Amravati,29,0,17,3,81,29,33,33,-,3,89   
23,Brahmapuri,31,3,19,7,71,-2,2,2,-,TR,139  
24,Buldhana,19,-7,15,1,94,34,5,28,-,3,85   
25,Chandrapur,-,-,11,-,90,17,14,14,-,1,128  
26,Nagpur,26,-1,17,5,93,26,4,4,-,TR,113  
27,Wardha,26,-2,17,4,93,36,9,9,-,1,109  
28,Yeotmal,25,-2,16,2,96,43,26,41,-,4,109  
29,Ahmedabad,24,-4,17,5,75,11,1,1,-,TR,78   
30,Delhi (PLM),21,1,12,5,95,13,5,5,5,TR,75   
31,Delhi (SFD),22,1,10,3,100,18,5,5,4,TR,78   
32,Bangalore A.P,29,2,18,3,80,-2,3,31,-,3,-
33,Hyderabad,29,1,20,5,80,6,0,0,-1,0,82   
